iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
123,2,1,1,0,236,-0.003977,0.121115,0.763464,0.0042,0.000004,,
124,2,1,1,0,,,,,,,,
125,2,1,1,0,,,,,,,,
126,2,2,0,0,214,-0.001846,0.175757,0.901050,0.0016,0.000187,,
127,2,1,1,0,,,,,,,,
128,2,2,0,0,,,,,,,,
129,2,0,2,0,217,0.000239,0.194151,0.826578,0.0000,0.000001,,
130,2,1,1,0,,,,,,,1.0000,20
131,2,2,0,0,,,,,,,,
132,2,2,0,0,226,0.000025,0.250882,0.842128,0.0000,0.000001,,
133,2,0,2,0,,,,,,,,
134,2,1,1,0,,,,,,,,
135,2,2,0,0,201,-0.000748,0.210422,0.810552,0.0000,0.000001,,
136,2,2,0,0,,,,,,,,
137,2,2,0,0,,,,,,,,
138,2,1,1,0,267,-0.001164,0.103709,0.727567,0.0000,0.000012,,
139,2,2,0,0,,,,,,,,
140,2,2,0,0,,,,,,,0.9500,20
141,2,2,0,0,286,0.007149,0.067190,0.781696,0.0000,0.000046,,
142,2,2,0,0,,,,,,,,
143,2,2,0,0,,,,,,,,
144,2,1,1,0,217,-0.000664,0.103907,0.855289,0.0000,0.000003,,
145,2,2,0,0,,,,,,,,
146,2,1,1,0,,,,,,,,
147,2,2,0,0,229,-0.000208,0.101832,0.780547,0.0000,0.000003,,
148,2,1,1,0,,,,,,,,
149,2,2,0,0,,,,,,,,
150,2,2,0,0,207,0.000249,0.100823,0.839297,0.0000,0.000000,1.0000,20
151,2,0,2,0,,,,,,,,
152,2,0,2,0,,,,,,,,
153,2,1,1,0,216,0.000285,0.358565,0.800170,0.0000,0.000006,,
154,2,1,1,0,,,,,,,,
155,2,2,0,0,,,,,,,,
156,2,2,0,0,167,-0.000106,0.161794,0.771820,0.0000,0.000000,,
157,2,1,1,0,,,,,,,,
158,2,1,1,0,,,,,,,,
159,2,1,1,0,232,-0.000221,0.262806,0.844896,0.0000,0.000003,,
160,2,1,1,0,,,,,,,0.9000,20
161,2,2,0,0,,,,,,,,
162,2,1,1,0,255,-0.000467,0.210701,0.784084,0.0000,0.000010,,
163,2,1,1,0,,,,,,,,
164,2,1,1,0,,,,,,,,
165,2,2,0,0,202,-0.000165,0.174467,0.789488,0.0000,0.000003,,
166,2,1,1,0,,,,,,,,
167,2,1,1,0,,,,,,,,
