iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
66,16,11,5,0,1901,1005,-0.003262,0.136458,0.908461,0.0133,0.000002,2.67,,
67,16,6,10,0,1749,1273,-0.003365,0.147273,0.910752,0.0200,0.000004,2.52,,
68,16,8,8,0,1699,1069,0.005361,0.102202,0.939490,0.0252,0.000002,2.41,,
69,16,6,10,0,1632,1102,0.004529,0.151077,0.961770,0.0096,0.000005,2.38,,
70,16,10,6,0,1665,1148,-0.012551,0.095892,0.920254,0.0086,0.000001,2.49,0.8000,20
71,16,10,6,0,1493,1017,-0.003513,0.142434,0.927637,0.0378,0.000001,2.13,,
72,16,8,8,0,1648,1188,-0.003114,0.122450,0.905803,0.0159,0.000001,2.61,,
73,16,8,8,0,1946,1195,-0.000819,0.082629,0.868988,0.0180,0.000000,2.93,,
74,16,9,7,0,1448,1178,-0.000375,0.116218,0.903958,0.0167,0.000000,2.30,,
75,16,5,11,0,1907,1288,-0.064481,0.106443,0.867354,0.0054,0.000000,2.75,,
76,16,11,5,0,2083,1548,-0.023176,0.112477,0.820519,0.0366,0.000000,3.30,,
77,16,9,7,0,2260,1692,0.000953,0.106060,0.824327,0.0162,0.000000,3.49,,
78,16,7,9,0,2198,1536,-0.002956,0.095381,0.779913,0.0050,0.000000,3.27,,
79,16,8,8,0,1685,1109,-0.007990,0.112951,0.773698,0.0128,0.000000,2.74,,
80,16,8,8,0,2050,1350,-0.009262,0.071104,0.765851,0.0286,0.000000,3.08,0.8500,20
81,16,7,9,0,2141,1368,-0.014701,0.106312,0.782909,0.0140,0.000000,3.28,,
82,16,7,9,0,2085,1422,0.002113,0.091288,0.820807,0.0146,0.000000,3.08,,
83,16,8,8,0,1585,1347,-0.026066,0.131524,0.859233,0.0313,0.000000,2.49,,
84,16,9,7,0,1698,1245,-0.003105,0.105506,0.829833,0.0151,0.000000,2.55,,
85,16,9,7,0,1638,1144,-0.008760,0.105811,0.829702,0.0216,0.000000,2.49,,
86,16,9,7,0,1804,1251,-0.003795,0.099756,0.845174,0.0091,0.000000,2.88,,
87,16,10,6,0,1656,1280,-0.000766,0.150063,0.826810,0.0070,0.000000,2.50,,
88,16,13,3,0,1962,1110,0.014268,0.090874,0.823397,0.0042,0.000000,2.92,,
89,16,8,8,0,2192,1553,-0.012201,0.109230,0.772933,0.0099,0.000000,3.30,,
90,16,7,9,0,1632,1263,-0.003239,0.122101,0.787986,0.0082,0.000000,2.58,0.8500,20
91,16,7,9,0,1931,1270,-0.002218,0.150142,0.834479,0.0092,0.000000,2.95,,
92,16,6,10,0,1956,1479,-0.005609,0.088683,0.834671,0.0220,0.000000,2.98,,
93,16,4,12,0,1467,762,-0.002501,0.245413,0.790735,0.0070,0.000000,2.16,,
94,16,9,7,0,2092,1399,-0.008552,0.113240,0.783562,0.0248,0.000000,3.10,,
95,16,6,10,0,1675,1317,0.029791,0.075376,0.831384,0.0143,0.000000,2.68,,
96,16,6,10,0,2096,1422,0.000915,0.088231,0.780623,0.0071,0.000000,3.00,,
97,16,7,9,0,1344,953,0.000092,0.151305,0.841191,0.0098,0.000000,1.95,,
98,16,9,7,0,1596,970,-0.001624,0.120374,0.806117,0.0114,0.000000,2.27,,
99,16,9,7,0,1493,1060,-0.018418,0.125419,0.758833,0.0311,0.000000,2.16,,
100,16,9,7,0,1974,1330,-0.008527,0.112286,0.763199,0.0172,0.000000,2.89,0.9500,20
