iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,7,9,0,2490,1765,-0.004858,0.065757,1.033427,0.0825,0.000001,8.51,,
66,16,9,7,0,2530,1584,0.006507,0.093950,1.002258,0.0464,0.000000,8.63,,
67,16,9,7,0,3326,2695,-0.003639,0.037207,1.046697,0.0243,0.000000,12.52,,
68,16,9,7,0,2822,2034,-0.004168,0.057416,1.042283,0.0486,0.000000,10.14,,
69,16,10,6,0,3009,2093,0.002948,0.053492,1.051887,0.0674,0.000001,10.87,,
70,16,12,4,0,3118,2339,-0.003157,0.051238,0.998324,0.0163,0.000000,11.34,0.8000,20
71,16,12,4,0,2858,2060,-0.039009,0.057989,0.955385,0.0320,0.000000,10.42,,
72,16,7,9,0,3037,2416,-0.002583,0.061846,1.048754,0.0179,0.000000,11.43,,
73,16,8,8,0,2286,1686,-0.004655,0.057016,1.003756,0.0167,0.000001,7.61,,
74,16,7,9,0,2270,2064,0.002879,0.086829,1.006768,0.0195,0.000003,6.66,,
75,16,12,4,0,2547,1958,-0.006472,0.069706,0.964611,0.0366,0.000000,7.56,,
76,16,10,6,0,2510,1750,-0.004528,0.074090,0.990172,0.0358,0.000001,6.71,,
77,16,8,8,0,2465,2080,0.001653,0.060302,1.029390,0.0564,0.000000,6.11,,
78,16,8,8,0,2920,2255,-0.001423,0.051377,1.061808,0.0314,0.000000,7.51,,
79,16,6,10,0,2409,1883,-0.005058,0.037817,1.087154,0.0201,0.000002,6.59,,
80,16,10,6,0,2358,1791,-0.006326,0.079716,1.066642,0.0369,0.000001,5.82,0.7000,20
81,16,5,11,0,2267,1724,-0.004838,0.088520,1.119127,0.0534,0.000001,5.70,,
82,16,7,9,0,2744,1924,-0.004777,0.048850,1.120274,0.0368,0.000001,6.98,,
83,16,10,6,0,2789,2507,-0.006286,0.047566,1.091515,0.0459,0.000000,7.46,,
84,16,8,8,0,3067,2566,-0.037370,0.064201,1.087782,0.0485,0.000000,7.72,,
85,16,7,9,0,2843,2077,-0.008385,0.054427,1.109287,0.0373,0.000000,7.13,,
86,16,12,4,0,2287,1559,-0.014235,0.073344,1.016051,0.0344,0.000000,5.64,,
87,16,5,11,0,2749,2326,-0.001980,0.053202,1.128418,0.0337,0.000000,7.33,,
88,16,3,13,0,2612,1829,0.019413,0.071377,1.092828,0.0522,0.000000,6.63,,
89,16,8,8,0,2699,2065,0.012407,0.066028,1.071398,0.0372,0.000000,6.95,,
