iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
66,16,11,5,0,2284,1487,-0.004379,0.114867,0.921233,0.0219,0.000011,10.57,,
67,16,10,6,0,1891,1434,-0.006873,0.107523,0.906589,0.0073,0.000001,9.27,,
68,16,7,9,0,1555,1047,0.011312,0.143325,0.925609,0.0518,0.000000,6.74,,
69,16,8,8,0,1939,1361,-0.000913,0.119509,0.917915,0.0088,0.000001,8.41,,
70,16,6,10,0,2283,1676,-0.001426,0.097232,0.931728,0.0235,0.000002,10.15,0.9000,20
71,16,8,8,0,2000,1482,-0.004561,0.107006,0.997131,0.0179,0.000001,9.16,,
72,16,6,10,0,1680,1317,-0.013220,0.138283,0.891692,0.0232,0.000001,7.62,,
73,16,9,7,0,1779,1099,-0.003669,0.132665,0.866155,0.0158,0.000002,7.11,,
74,16,7,9,0,2285,1941,-0.002251,0.091575,0.848821,0.0134,0.000001,10.29,,
75,16,9,7,0,1968,1492,-0.000941,0.145216,0.793756,0.0088,0.000000,8.07,,
76,16,7,9,0,2060,1434,-0.009679,0.104392,0.848096,0.0320,0.000001,8.41,,
77,16,7,9,0,1701,1280,-0.002956,0.124878,0.889664,0.0125,0.000001,7.89,,
78,16,14,2,0,1907,1332,0.003997,0.118001,0.792298,0.0307,0.000000,8.58,,
79,16,8,8,0,2079,1448,-0.001810,0.135547,0.834116,0.0071,0.000000,9.40,,
80,16,9,7,0,1654,1143,-0.001560,0.110230,0.855899,0.0247,0.000000,6.77,0.8000,20
81,16,7,9,0,1801,1260,-0.000967,0.144096,0.798665,0.0096,0.000000,7.71,,
82,16,9,7,0,2057,1319,0.000552,0.145590,0.855838,0.0130,0.000000,9.36,,
83,16,11,5,0,1770,1578,0.005822,0.115264,0.829708,0.0214,0.000001,8.85,,
84,16,7,9,0,1952,1568,0.010848,0.131117,0.829087,0.0223,0.000000,8.20,,
85,16,8,8,0,1923,1390,-0.003444,0.090401,0.808461,0.0304,0.000000,8.32,,
86,16,7,9,0,1665,1210,-0.004031,0.144979,0.796117,0.0047,0.000000,7.35,,
87,16,6,10,0,2280,1860,0.009309,0.116036,0.790622,0.0504,0.000000,10.70,,
88,16,14,2,0,2173,1382,-0.003116,0.118042,0.831984,0.0122,0.000003,9.40,,
89,16,7,9,0,1870,1431,-0.008966,0.097957,0.821583,0.0140,0.000000,8.58,,
90,16,6,10,0,1969,1492,-0.001451,0.139611,0.806211,0.0096,0.000001,9.19,0.9000,20
91,16,8,8,0,2199,1395,0.001486,0.108015,0.782898,0.0292,0.000000,9.57,,
92,16,8,8,0,2037,1700,-0.003300,0.125198,0.819015,0.0317,0.000000,8.99,,
93,16,9,7,0,1654,985,-0.002286,0.142355,0.751653,0.0115,0.000000,6.37,,
94,16,9,7,0,2026,1299,-0.015279,0.096410,0.750410,0.0155,0.000002,7.18,,
95,16,6,10,0,2058,1665,0.000556,0.125845,0.794009,0.0067,0.000002,7.86,,
96,16,11,5,0,2342,1564,-0.005498,0.109307,0.829594,0.0331,0.000001,8.55,,
97,16,8,8,0,2068,1464,-0.004695,0.093259,0.765243,0.0081,0.000001,7.20,,
98,16,10,6,0,2041,1275,-0.001857,0.134894,0.769154,0.0018,0.000001,7.34,,
99,16,7,9,0,2264,1576,0.020545,0.093499,0.736207,0.0301,0.000001,8.35,,
100,16,8,8,0,2004,1302,0.005260,0.090552,0.751928,0.0290,0.000001,6.80,0.9500,20
