iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,6,10,0,1916,1194,0.000602,0.103791,0.876496,0.0077,0.000000,2.98,,
66,16,10,6,0,4336,2044,-0.002890,0.053857,0.774652,0.0147,0.000001,5.96,,
67,16,9,7,0,2406,1704,-0.005305,0.066474,0.883751,0.0207,0.000001,3.90,,
68,16,10,5,1,5088,2344,-0.011794,0.041976,0.770134,0.0263,0.000024,6.94,,
69,16,11,5,0,2770,1648,-0.009456,0.058059,0.792980,0.0420,0.000000,3.88,,
70,16,9,7,0,3171,2093,0.011506,0.053097,0.803140,0.0249,0.000003,4.67,1.0000,20
71,16,9,7,0,3967,2632,0.002985,0.049206,0.764317,0.0265,0.000004,5.80,,
72,16,6,10,0,3555,2627,-0.009258,0.056087,0.752422,0.0451,0.000000,5.34,,
73,16,9,7,0,6955,3004,-0.003094,0.034868,0.703628,0.0173,0.000001,8.99,,
74,16,7,9,0,5475,3706,-0.003210,0.024865,0.697418,0.0283,0.000000,7.51,,
75,16,11,5,0,4009,2088,-0.002467,0.044599,0.794489,0.0169,0.000000,5.41,,
76,16,9,7,0,4502,3017,-0.002553,0.043790,0.762285,0.0140,0.000000,6.49,,
77,16,7,9,0,2332,1766,-0.003335,0.082515,0.963631,0.0119,0.000000,3.73,,
78,16,9,7,0,2417,1716,-0.006039,0.082653,0.888919,0.0221,0.000000,3.73,,
79,16,7,9,0,5004,2841,-0.000424,0.047267,0.782543,0.0129,0.000000,7.02,,
80,16,8,8,0,4653,2965,-0.003887,0.040756,0.774296,0.0225,0.000002,6.48,1.0000,20
81,16,6,10,0,3312,2326,-0.011544,0.054242,0.890447,0.0463,0.000000,4.99,,
82,16,11,5,0,2648,1771,-0.002006,0.048200,0.958029,0.0377,0.000004,3.95,,
83,16,1,15,0,2225,1949,-0.001708,0.075142,0.974014,0.0170,0.000000,3.76,,
84,16,7,9,0,4113,2696,-0.004429,0.052103,0.936417,0.0188,0.000000,6.14,,
85,16,6,10,0,3387,2337,0.012158,0.043651,0.897105,0.0396,0.000001,5.07,,
86,16,8,8,0,3127,2136,-0.007727,0.067242,0.920224,0.0312,0.000000,4.88,,
87,16,9,7,0,3279,2569,-0.015551,0.051505,0.853041,0.0277,0.000000,5.39,,
88,16,4,12,0,2170,1398,0.003720,0.059712,0.894456,0.0222,0.000000,3.27,,
89,16,9,7,0,3137,2320,-0.004873,0.054091,0.796492,0.0272,0.000000,4.90,,
90,16,9,7,0,2190,1656,-0.004226,0.071928,0.909960,0.0210,0.000000,3.52,1.0000,20
91,16,9,7,0,2576,1538,0.037764,0.056069,0.860644,0.0225,0.000000,4.05,,
92,16,10,6,0,2331,1841,-0.024628,0.092194,0.865397,0.0265,0.000000,3.77,,
93,16,8,8,0,4218,2510,-0.003538,0.057158,0.860223,0.0322,0.000000,6.32,,
94,16,5,11,0,3471,1907,-0.005766,0.079672,0.881602,0.0422,0.000000,5.17,,
95,16,9,7,0,2158,1715,-0.006557,0.073248,0.825048,0.0381,0.000000,3.58,,
96,16,6,10,0,4231,2204,-0.005180,0.060606,0.680670,0.0250,0.000000,5.96,,
97,16,8,8,0,2051,1403,0.005001,0.092139,0.798248,0.0252,0.000000,3.24,,
98,16,8,8,0,2567,1643,-0.006988,0.058765,0.668468,0.0287,0.000000,3.81,,
99,16,9,7,0,4916,3323,-0.002638,0.041956,0.856392,0.0232,0.000000,7.38,,
100,16,9,7,0,2061,1411,-0.001098,0.079426,0.801841,0.0168,0.000000,3.19,1.0000,20
