iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
66,16,6,10,0,1762,1116,-0.018477,0.116665,0.923150,0.0188,0.000001,7.10,,
67,16,3,13,0,1667,1322,-0.001698,0.129146,0.922006,0.0096,0.000001,6.94,,
68,16,10,6,0,1729,1138,-0.009520,0.174051,0.865131,0.0140,0.000002,7.60,,
69,16,8,8,0,1719,1168,-0.012309,0.098080,0.936805,0.0068,0.000010,6.94,,
70,16,6,10,0,1733,1299,-0.008729,0.137094,0.926335,0.0166,0.000003,7.81,0.9000,20
71,16,11,5,0,2278,1526,-0.003161,0.126268,0.921517,0.0175,0.000009,10.00,,
72,16,8,8,0,1544,1200,-0.004286,0.112321,0.814152,0.0047,0.000005,6.99,,
73,16,8,7,1,1915,1216,-0.002211,0.099374,0.881569,0.0023,0.000002,8.05,,
74,16,6,10,0,1968,1633,0.000716,0.108836,0.812801,0.0078,0.000003,9.17,,
75,16,13,3,0,1523,1154,-0.009557,0.109494,0.817401,0.0111,0.000001,6.84,,
76,16,8,8,0,1548,1037,0.043926,0.136684,0.783477,0.0044,0.000000,6.58,,
77,16,9,7,0,1618,1238,-0.004188,0.134278,0.811114,0.0115,0.000001,7.00,,
78,16,9,6,1,1780,1335,-0.016803,0.117373,0.771180,0.0354,0.000002,8.56,,
79,16,9,5,2,1490,1117,-0.001352,0.119594,0.761608,0.0302,0.000001,6.22,,
80,16,6,9,1,1484,1139,-0.008580,0.132526,0.771522,0.0101,0.000001,6.59,1.0000,20
81,16,4,12,0,1687,1216,-0.002542,0.139102,0.765283,0.0066,0.000000,7.26,,
82,16,10,6,0,1641,1257,-0.001517,0.120915,0.751915,0.0037,0.000001,7.15,,
83,16,3,12,1,1485,1269,-0.003296,0.133783,0.735204,0.0198,0.000001,6.94,,
84,16,6,10,0,1731,1392,-0.007225,0.121233,0.767531,0.0242,0.000001,7.21,,
85,16,9,6,1,1896,1471,-0.006731,0.092735,0.766824,0.0537,0.000000,6.72,,
86,16,11,5,0,1980,1413,0.001940,0.131810,0.708026,0.0114,0.000001,7.56,,
87,16,8,8,0,1672,1391,-0.008832,0.117489,0.742807,0.0107,0.000000,5.98,,
88,16,9,6,1,1644,1130,0.002657,0.144586,0.735878,0.0087,0.000001,6.43,,
89,16,6,10,0,1544,1127,0.008163,0.131499,0.742762,0.0222,0.000000,5.78,,
90,16,7,6,3,1413,1120,-0.004130,0.137959,0.756896,0.0170,0.000000,4.98,0.9500,20
91,16,8,8,0,2072,1301,0.004408,0.147767,0.734824,0.0165,0.000001,6.89,,
92,16,8,7,1,1739,1481,-0.003514,0.107077,0.738248,0.0089,0.000002,6.49,,
93,16,7,9,0,1558,832,-0.008574,0.147531,0.703369,0.0046,0.000000,5.28,,
94,16,9,7,0,1644,1187,-0.002706,0.122285,0.720810,0.0172,0.000000,6.09,,
95,16,9,7,0,1474,1154,-0.009917,0.166046,0.704090,0.0272,0.000001,6.04,,
96,16,7,9,0,1916,1311,0.031160,0.143266,0.720207,0.0389,0.000000,7.55,,
97,16,7,8,1,1953,1369,-0.006492,0.103277,0.732804,0.0502,0.000000,7.34,,
98,16,7,9,0,2244,1529,-0.002604,0.121474,0.711828,0.0201,0.000001,7.14,,
99,16,6,10,0,2388,1789,-0.004728,0.100339,0.710204,0.0542,0.000002,8.16,,
100,16,8,8,0,1882,1256,-0.002269,0.132247,0.655267,0.0046,0.000003,6.08,0.9500,20
