iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,9,7,0,1815,1157,-0.002815,0.141446,0.911913,0.0026,0.000000,7.48,,
66,16,7,9,0,1640,992,-0.001833,0.096670,0.944048,0.0007,0.000001,6.40,,
67,16,7,9,0,1997,1457,0.000139,0.129026,0.890856,0.0110,0.000000,8.18,,
68,16,7,9,0,1747,1088,-0.018133,0.184054,0.891793,0.0099,0.000001,7.08,,
69,16,10,6,0,2079,1302,-0.010266,0.132307,0.884958,0.0082,0.000001,8.34,,
70,16,6,10,0,1751,1164,-0.009072,0.121267,0.906333,0.0425,0.000002,7.81,0.8500,20
71,16,8,8,0,1713,1173,-0.001669,0.118875,0.901448,0.0187,0.000000,7.48,,
72,16,4,12,0,1694,1251,-0.003075,0.140885,0.932229,0.0278,0.000001,7.66,,
73,16,9,7,0,1625,933,-0.008518,0.171601,0.937775,0.0296,0.000001,6.39,,
74,16,6,10,0,1488,1126,0.008955,0.153407,0.973329,0.0111,0.000000,6.52,,
75,16,9,7,0,1753,1346,-0.003520,0.134350,0.914480,0.0145,0.000000,8.04,,
76,16,11,5,0,1667,1098,-0.005926,0.159762,0.919390,0.0206,0.000001,6.76,,
77,16,9,7,0,2072,1561,-0.028961,0.125999,0.907515,0.0349,0.000001,8.89,,
78,16,7,9,0,1798,1261,-0.003757,0.144219,0.864346,0.0110,0.000000,7.54,,
79,16,6,10,0,1867,1314,-0.046925,0.136098,0.966317,0.0317,0.000000,8.74,,
80,16,9,7,0,1813,1205,-0.006018,0.148897,0.930104,0.0397,0.000000,7.74,0.9000,20
81,16,9,7,0,1926,1406,-0.002181,0.116870,0.923939,0.0412,0.000001,8.78,,
82,16,9,7,0,2032,1368,0.004942,0.118724,0.836375,0.0167,0.000000,7.75,,
83,16,8,8,0,1730,1469,-0.005633,0.128394,0.902352,0.0325,0.000001,6.12,,
84,16,9,7,0,1733,1314,-0.002504,0.137684,0.814411,0.0279,0.000001,6.11,,
85,16,6,10,0,2068,1408,0.001156,0.103320,0.869863,0.0211,0.000000,6.93,,
86,16,7,9,0,1987,1341,-0.016155,0.164703,0.873426,0.0443,0.000000,6.95,,
87,16,8,8,0,1625,1244,-0.003975,0.173288,0.787403,0.0197,0.000000,6.34,,
88,16,8,8,0,1999,1222,-0.004713,0.105356,0.880645,0.0118,0.000000,6.66,,
89,16,7,9,0,1746,1236,-0.000933,0.117340,0.779677,0.0200,0.000000,6.36,,
90,16,5,11,0,1756,1332,-0.015501,0.094262,0.806340,0.0093,0.000000,6.27,0.8500,20
91,16,7,9,0,1901,1196,-0.005374,0.155536,0.818884,0.0144,0.000000,6.30,,
92,16,7,9,0,1900,1439,-0.008594,0.133729,0.793246,0.0211,0.000000,7.06,,
93,16,7,9,0,2118,1157,0.006652,0.103966,0.833711,0.0083,0.000000,7.44,,
94,16,10,6,0,2063,1346,-0.006093,0.118521,0.775215,0.0236,0.000000,7.17,,
95,16,7,9,0,1861,1448,-0.003860,0.155262,0.767076,0.0299,0.000000,6.88,,
96,16,7,9,0,1791,1177,-0.000178,0.139316,0.797868,0.0160,0.000001,6.24,,
97,16,9,7,0,1842,1265,-0.004067,0.139116,0.810588,0.0255,0.000001,6.81,,
98,16,11,5,0,2019,1250,-0.003620,0.136483,0.776761,0.0099,0.000001,5.48,,
99,16,8,8,0,1902,1378,-0.002592,0.149158,0.759095,0.0263,0.000001,5.02,,
100,16,7,9,0,1897,1224,-0.002761,0.098425,0.773479,0.0022,0.000000,5.09,0.8500,20
