iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,6,10,0,2429,1569,-0.009932,0.062000,1.077566,0.0408,0.000001,8.62,,
66,16,11,5,0,2302,1482,-0.002088,0.079303,1.027675,0.0236,0.000001,8.39,,
67,16,7,9,0,2516,1815,0.001157,0.090715,1.025738,0.0398,0.000001,9.19,,
68,16,3,13,0,2308,1536,-0.004768,0.097982,0.948674,0.0384,0.000001,8.16,,
69,16,10,6,0,2069,1301,-0.012987,0.077601,0.953578,0.0345,0.000000,7.46,,
70,16,10,5,1,2412,1708,-0.006508,0.100221,0.967345,0.0253,0.000000,8.92,0.8500,20
71,16,8,8,0,2320,1599,-0.001833,0.099695,0.933776,0.0252,0.000000,8.14,,
72,16,11,5,0,2380,1716,-0.002891,0.108197,0.980856,0.0162,0.000001,8.63,,
73,16,7,9,0,2375,1490,-0.002923,0.109697,0.990437,0.0264,0.000001,8.35,,
74,16,5,11,0,2544,2092,-0.008727,0.083901,0.950389,0.0452,0.000001,9.81,,
75,16,6,10,0,2027,1448,0.000240,0.096639,0.954569,0.0260,0.000001,7.36,,
76,16,7,9,0,1921,1338,0.001378,0.119053,0.903505,0.0148,0.000000,7.26,,
77,16,6,10,0,2335,1745,-0.003085,0.112243,0.917931,0.0220,0.000001,8.67,,
78,16,6,9,1,2326,1748,-0.002014,0.078765,0.913045,0.0105,0.000000,9.31,,
79,16,9,7,0,2164,1508,-0.003904,0.097491,0.896974,0.0190,0.000000,8.12,,
80,16,11,5,0,2401,1696,-0.003937,0.100465,0.922659,0.0346,0.000001,8.76,0.7000,20
81,16,9,7,0,1939,1428,-0.006468,0.077072,0.922210,0.0561,0.000000,7.12,,
82,16,9,7,0,1970,1319,0.000241,0.106198,0.983179,0.0548,0.000000,7.24,,
83,16,7,9,0,2322,2011,-0.003333,0.101716,0.935731,0.0335,0.000000,9.15,,
84,16,9,7,0,2137,1698,-0.008065,0.089764,0.978774,0.0222,0.000000,7.03,,
85,16,6,10,0,2226,1561,0.009363,0.092641,0.982807,0.0148,0.000000,6.25,,
86,16,10,6,0,2240,1508,-0.002399,0.094099,0.951468,0.0240,0.000000,5.25,,
87,16,7,9,0,2180,1757,-0.005760,0.100443,0.946752,0.0285,0.000001,4.69,,
88,16,8,7,1,1958,1237,-0.005137,0.107927,0.924350,0.0075,0.000000,3.08,,
89,16,12,4,0,2057,1529,-0.003499,0.112684,0.943534,0.0277,0.000007,3.17,,
90,16,12,4,0,2107,1582,0.009610,0.093466,0.939381,0.0214,0.000001,3.34,0.7500,20
91,16,10,6,0,2103,1248,-0.004371,0.079246,0.900929,0.0217,0.000000,3.18,,
92,16,12,4,0,1862,1488,-0.004762,0.092472,0.901039,0.0455,0.000000,2.98,,
93,16,8,8,0,2024,1157,0.001057,0.141287,0.894503,0.0080,0.000000,3.01,,
94,16,6,10,0,2274,1579,-0.002965,0.073119,0.891681,0.0312,0.000000,3.61,,
95,16,10,6,0,2310,1720,-0.001438,0.090623,0.899591,0.0518,0.000000,3.65,,
96,16,6,10,0,2164,1444,-0.008142,0.112620,0.921885,0.0383,0.000000,3.30,,
97,16,7,9,0,1941,1262,-0.002222,0.099489,0.888289,0.0168,0.000000,2.97,,
98,16,8,8,0,2081,1259,-0.003392,0.102055,0.909601,0.0113,0.000000,3.07,,
99,16,7,9,0,2503,1770,-0.006239,0.120438,0.889438,0.0483,0.000000,3.96,,
100,16,6,10,0,2321,1553,0.021052,0.073724,0.896600,0.0523,0.000000,3.57,0.8500,20
