iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,10,6,0,2675,1879,-0.001927,0.069240,0.878457,0.0291,0.000000,12.37,,
66,16,7,9,0,2414,1579,0.005966,0.083104,0.859288,0.0117,0.000000,11.12,,
67,16,7,9,0,2716,2153,-0.010268,0.068132,0.865921,0.0222,0.000000,12.59,,
68,16,9,7,0,3089,2181,-0.004767,0.081559,0.843840,0.0362,0.000000,15.22,,
69,16,7,9,0,3142,2222,-0.001534,0.064934,0.814866,0.0253,0.000001,13.36,,
70,16,9,7,0,2906,1974,-0.006134,0.065469,0.757798,0.0360,0.000001,10.30,1.0000,20
71,16,5,11,0,2192,1533,-0.003103,0.081760,0.720372,0.0244,0.000000,7.49,,
72,16,8,8,0,2244,1777,-0.002726,0.115036,0.772226,0.0214,0.000001,8.12,,
73,16,11,5,0,2779,1783,-0.004362,0.063295,0.745753,0.0363,0.000000,9.36,,
74,16,5,11,0,2833,2426,-0.002460,0.055560,0.751105,0.0210,0.000000,11.19,,
75,16,8,8,0,2827,2171,0.004883,0.055769,0.735198,0.0389,0.000000,8.42,,
76,16,9,7,0,3002,2181,-0.001332,0.046871,0.715010,0.0667,0.000000,8.55,,
77,16,11,5,0,2603,2022,-0.004210,0.064378,0.766573,0.0497,0.000000,7.20,,
78,16,9,7,0,2284,1797,0.020945,0.087509,0.734034,0.0247,0.000000,6.53,,
79,16,8,8,0,2609,1832,-0.020908,0.069979,0.723595,0.0640,0.000002,7.73,,
80,16,8,8,0,2251,1618,0.007243,0.092810,0.704375,0.0547,0.000000,6.49,0.9500,20
81,16,10,6,0,2371,1829,0.005081,0.082683,0.731826,0.0314,0.000000,7.02,,
82,16,8,8,0,3000,2095,-0.018412,0.093361,0.751229,0.0314,0.000003,9.12,,
83,16,11,5,0,2673,2386,-0.003549,0.062484,0.740062,0.0620,0.000001,8.16,,
84,16,9,7,0,2803,2338,-0.000589,0.072415,0.765103,0.0570,0.000000,8.29,,
85,16,3,13,0,2819,1988,-0.002444,0.070068,0.760303,0.0287,0.000001,6.82,,
86,16,10,6,0,2837,2040,-0.003007,0.065771,0.751661,0.0342,0.000000,7.02,,
87,16,3,13,0,2970,2535,-0.001804,0.067271,0.814645,0.0226,0.000000,7.92,,
88,16,11,5,0,2819,1748,-0.007241,0.069727,0.799967,0.0594,0.000000,6.91,,
89,16,9,7,0,2849,2226,-0.002770,0.077525,0.811716,0.0222,0.000000,7.78,,
90,16,7,9,0,3049,2380,-0.002271,0.057941,0.813916,0.0441,0.000000,7.87,0.9000,20
