iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,8,8,0,1969,1381,-0.007544,0.079941,1.014855,0.0184,0.000013,8.21,,
66,16,8,8,0,1952,1283,-0.059776,0.099408,1.090979,0.0122,0.000008,7.92,,
67,16,6,10,0,1921,1400,-0.007480,0.130933,1.005590,0.0152,0.000007,8.01,,
68,16,9,7,0,1426,969,-0.005226,0.127089,0.944456,0.0144,0.000005,5.45,,
69,16,11,5,0,1996,1358,-0.008910,0.065248,1.004306,0.0166,0.000006,7.56,,
70,16,6,9,1,1752,1268,-0.004950,0.105566,0.996796,0.0264,0.000026,7.50,0.8500,20
71,16,11,5,0,1867,1441,-0.006749,0.085849,1.020498,0.0346,0.000009,8.43,,
72,16,6,10,0,2177,1765,-0.004139,0.104196,1.027671,0.0478,0.000078,9.89,,
73,16,8,8,0,2486,1633,-0.003543,0.080504,0.969704,0.0386,0.000031,11.09,,
74,16,9,7,0,2410,1978,-0.003607,0.081278,0.958326,0.0345,0.000025,11.18,,
75,16,5,11,0,2151,1745,-0.004042,0.075431,1.008751,0.0073,0.000011,9.46,,
76,16,10,6,0,2588,1894,-0.006056,0.048660,1.021736,0.0395,0.000016,10.60,,
77,16,8,8,0,2439,1911,-0.006179,0.080143,1.001313,0.0750,0.000019,10.27,,
78,16,7,9,0,2419,1851,-0.005291,0.087433,0.963031,0.0497,0.000005,10.87,,
79,16,8,8,0,2374,1730,-0.000334,0.070777,0.924612,0.0342,0.000004,10.27,,
80,16,11,5,0,2076,1426,0.000302,0.071750,0.953834,0.0150,0.000006,9.13,0.7500,20
81,16,7,9,0,2531,1970,-0.002254,0.077715,0.999144,0.0130,0.000009,11.10,,
82,16,10,6,0,2549,1827,-0.012154,0.095874,1.033549,0.0458,0.000014,11.21,,
83,16,7,9,0,2135,1904,0.000385,0.100330,0.989938,0.0389,0.000008,9.52,,
84,16,9,7,0,2757,2265,-0.005446,0.062679,1.000810,0.0541,0.000007,11.25,,
85,16,7,9,0,2730,1875,-0.006133,0.076183,0.954194,0.0221,0.000009,9.55,,
86,16,8,8,0,2600,1845,0.006597,0.065448,0.994361,0.0331,0.000010,9.82,,
87,16,8,8,0,2720,2305,-0.066490,0.064554,0.952645,0.0393,0.000013,9.66,,
88,16,9,7,0,2737,1867,0.000338,0.058364,0.941828,0.0264,0.000009,9.30,,
89,16,12,4,0,2174,1770,-0.002031,0.086857,0.910423,0.0129,0.000016,7.39,,
90,16,6,10,0,2561,2014,-0.004556,0.071816,0.959840,0.0187,0.000019,8.28,0.6000,20
91,16,8,8,0,2654,1763,-0.003556,0.070941,0.926827,0.0073,0.000022,6.98,,
92,16,8,8,0,2328,1856,-0.004963,0.082085,0.898250,0.0181,0.000010,6.16,,
93,16,6,10,0,2408,1452,-0.001417,0.066927,0.991814,0.0045,0.000002,6.01,,
94,16,14,2,0,2464,1700,-0.005445,0.076719,0.955397,0.0373,0.000006,6.24,,
95,16,7,9,0,2757,2261,-0.001378,0.066033,0.929724,0.0241,0.000003,7.30,,
96,16,11,5,0,2657,1728,-0.004497,0.064790,0.923014,0.0279,0.000002,6.79,,
97,16,10,6,0,2556,1902,-0.008155,0.055639,1.001000,0.0143,0.000001,6.96,,
98,16,8,8,0,2492,1615,-0.008031,0.096518,0.982982,0.0311,0.000002,6.62,,
99,16,11,5,0,2538,1928,-0.004198,0.070341,1.016283,0.0493,0.000008,7.27,,
100,16,9,7,0,2436,1650,0.001488,0.062433,1.023907,0.0132,0.000002,6.44,0.8000,20
