iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,8,8,0,2010,1334,-0.002721,0.140983,1.106749,0.0311,0.000001,7.09,,
66,16,13,3,0,1703,1138,0.002152,0.135247,1.088045,0.0311,0.000004,5.77,,
67,16,8,8,0,1754,1283,0.074108,0.148409,0.998834,0.0204,0.000006,6.10,,
68,16,5,11,0,1877,1319,0.010823,0.126089,1.029661,0.0074,0.000001,6.76,,
69,16,8,8,0,2000,1398,-0.002629,0.122570,1.023458,0.0268,0.000001,7.43,,
70,16,12,4,0,1933,1395,-0.004569,0.116416,0.980833,0.0436,0.000001,7.14,0.9500,20
71,16,8,8,0,1794,1216,-0.003336,0.126804,0.976525,0.0586,0.000001,6.09,,
72,16,6,10,0,1805,1429,-0.003555,0.118082,0.996126,0.0062,0.000000,6.45,,
73,16,8,8,0,2187,1517,-0.004655,0.103023,0.942089,0.0320,0.000000,7.78,,
74,16,5,11,0,2328,1944,-0.004669,0.123942,0.977721,0.0341,0.000000,8.92,,
75,16,5,11,0,2323,1820,-0.000261,0.110617,0.999018,0.0624,0.000002,8.77,,
76,16,6,10,0,2194,1481,-0.001526,0.106762,0.985052,0.0066,0.000001,7.99,,
77,16,7,9,0,2072,1594,-0.008326,0.137953,1.010467,0.0221,0.000001,7.05,,
78,16,12,4,0,2304,1914,-0.006568,0.096934,0.956933,0.0555,0.000001,6.53,,
79,16,6,10,0,2364,1689,-0.005202,0.106622,0.966240,0.0325,0.000001,6.84,,
80,16,9,7,0,2300,1655,-0.011605,0.100010,0.972628,0.0228,0.000001,6.70,0.8000,20
81,16,7,9,0,2079,1661,-0.000245,0.084715,1.005073,0.0329,0.000000,6.18,,
82,16,7,9,0,2294,1568,0.002990,0.107461,0.927303,0.0638,0.000001,6.42,,
83,16,9,7,0,2216,2030,-0.002667,0.083145,0.954405,0.0184,0.000000,6.72,,
84,16,6,10,0,1880,1500,-0.001074,0.146391,0.903281,0.0117,0.000000,5.03,,
85,16,11,5,0,2241,1624,-0.007979,0.090180,0.940693,0.0322,0.000001,6.69,,
86,16,10,6,0,2278,1594,-0.012820,0.107306,0.881510,0.0698,0.000006,6.44,,
87,16,9,7,0,2073,1740,-0.002179,0.118239,0.870342,0.0263,0.000001,5.86,,
88,16,9,7,0,2195,1380,-0.011171,0.083520,0.904473,0.0191,0.000001,6.03,,
89,16,9,7,0,2444,1885,-0.004354,0.062612,0.912864,0.0249,0.000000,6.65,,
90,16,7,9,0,2129,1671,-0.005357,0.097872,0.884792,0.0364,0.000000,6.20,0.9000,20
91,16,10,6,0,2505,1600,0.002345,0.106457,0.895185,0.0400,0.000000,6.11,,
92,16,6,10,0,1911,1576,0.000240,0.127090,0.901535,0.0410,0.000000,5.21,,
93,16,5,11,0,2196,1355,-0.002619,0.102757,0.891399,0.0122,0.000000,5.20,,
94,16,6,10,0,1861,1345,0.014067,0.117282,0.869583,0.0284,0.000002,4.78,,
95,16,9,7,0,2243,1784,-0.004907,0.097676,0.862163,0.0466,0.000001,5.27,,
96,16,7,9,0,2256,1569,-0.027546,0.113350,0.807018,0.0201,0.000000,4.94,,
97,16,10,6,0,2246,1576,-0.002274,0.104816,0.865348,0.0319,0.000000,5.46,,
98,16,5,11,0,2388,1591,0.013374,0.098501,0.848303,0.0110,0.000000,5.50,,
99,16,8,8,0,2761,2118,-0.000039,0.092678,0.844565,0.0283,0.000001,6.32,,
100,16,6,10,0,2160,1513,-0.002507,0.115738,0.809206,0.0467,0.000003,4.72,1.0000,20
