iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
123,2,1,1,0,438,-0.009723,0.067305,0.777567,0.0018,0.000000,,
124,2,1,1,0,,,,,,,,
125,2,0,2,0,,,,,,,,
126,2,0,2,0,397,-0.021304,0.044908,0.826166,0.0000,0.000000,,
127,2,0,2,0,,,,,,,,
128,2,2,0,0,,,,,,,,
129,2,1,1,0,450,-0.002715,0.106808,0.804286,0.0009,0.000000,,
130,2,1,1,0,,,,,,,0.7000,20
131,2,0,2,0,,,,,,,,
132,2,1,1,0,424,0.009677,0.099203,0.764156,0.0000,0.000000,,
133,2,2,0,0,,,,,,,,
134,2,0,2,0,,,,,,,,
135,2,2,0,0,378,-0.016669,0.200310,0.823086,0.0000,0.000000,,
136,2,1,1,0,,,,,,,,
137,2,2,0,0,,,,,,,,
138,2,1,1,0,360,-0.018295,0.139153,0.726205,0.0016,0.000000,,
139,2,0,2,0,,,,,,,,
140,2,2,0,0,,,,,,,0.8000,20
141,2,2,0,0,404,-0.024289,0.114987,0.772844,0.0029,0.000000,,
142,2,0,2,0,,,,,,,,
143,2,0,2,0,,,,,,,,
144,2,0,2,0,503,-0.000507,0.073542,0.773726,0.0007,0.000000,,
145,2,2,0,0,,,,,,,,
146,2,1,1,0,,,,,,,,
147,2,0,2,0,339,-0.000643,0.127742,0.628579,0.0020,0.000000,,
148,2,1,1,0,,,,,,,,
149,2,1,1,0,,,,,,,,
150,2,0,2,0,481,-0.004509,0.088325,0.745753,0.0113,0.000000,0.8500,20
151,2,0,2,0,,,,,,,,
152,2,1,1,0,,,,,,,,
153,2,1,1,0,465,0.003294,0.092447,0.790988,0.0021,0.000000,,
154,2,0,2,0,,,,,,,,
155,2,0,2,0,,,,,,,,
156,2,1,1,0,271,-0.009919,0.092623,0.719131,0.0007,0.000000,,
157,2,1,1,0,,,,,,,,
158,2,0,2,0,,,,,,,,
159,2,0,2,0,505,-0.001168,0.077631,0.735197,0.0007,0.000000,,
160,2,2,0,0,,,,,,,0.8500,20
161,2,1,1,0,,,,,,,,
162,2,0,2,0,422,-0.006133,0.104373,0.697323,0.0000,0.000000,,
163,2,0,2,0,,,,,,,,
164,2,0,2,0,,,,,,,,
165,2,0,2,0,427,0.002276,0.059050,0.746031,0.0130,0.000000,,
166,2,1,1,0,,,,,,,,
167,2,0,2,0,,,,,,,,
168,2,1,1,0,423,0.001872,0.080987,0.717323,0.0053,0.000000,,
169,2,0,2,0,,,,,,,,
170,2,2,0,0,,,,,,,0.9000,20
171,2,1,1,0,307,-0.019942,0.125345,0.742816,0.0000,0.000000,,
172,2,1,1,0,,,,,,,,
173,2,0,2,0,,,,,,,,
174,2,1,1,0,520,-0.063723,0.061859,0.758222,0.0013,0.000000,,
175,2,2,0,0,,,,,,,,
176,2,0,2,0,,,,,,,,
177,2,0,2,0,498,-0.001582,0.058786,0.781828,0.0020,0.000000,,
178,2,1,1,0,,,,,,,,
179,2,1,1,0,,,,,,,,
180,2,1,1,0,433,-0.007750,0.104589,0.742985,0.0029,0.000000,0.6000,20
181,2,2,0,0,,,,,,,,
182,2,0,2,0,,,,,,,,
