iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
210,2,1,1,0,527,-0.008060,0.032828,1.000994,0.0100,0.000000,0.9250,20
211,2,0,2,0,,,,,,,,
212,2,1,1,0,,,,,,,,
213,2,0,2,0,442,0.002696,0.060088,0.975084,0.0018,0.000000,,
214,2,0,2,0,,,,,,,,
215,2,0,2,0,,,,,,,,
216,2,1,1,0,458,-0.000381,0.059654,1.097958,0.0007,0.000000,,
217,2,0,2,0,,,,,,,,
218,2,0,2,0,,,,,,,,
219,2,0,2,0,317,0.032676,0.040777,0.750626,0.0013,0.000000,,
220,2,0,2,0,,,,,,,0.9750,20
221,2,0,2,0,,,,,,,,
222,2,0,2,0,222,-0.000522,0.017941,1.107588,0.0000,0.000000,,
223,2,0,2,0,,,,,,,,
224,2,1,1,0,,,,,,,,
225,2,0,2,0,340,0.004898,0.102205,1.006491,0.0000,0.000000,,
226,2,0,2,0,,,,,,,,
227,2,0,2,0,,,,,,,,
228,2,0,2,0,325,-0.020680,0.008336,1.014905,0.0007,0.000000,,
229,2,0,2,0,,,,,,,,
230,2,0,2,0,,,,,,,0.8500,20
231,2,0,2,0,233,-0.001002,0.018005,0.847642,0.0000,0.000000,,
232,2,0,2,0,,,,,,,,
233,2,0,2,0,,,,,,,,
234,2,0,2,0,349,0.002909,0.010142,0.959625,0.0024,0.000000,,
235,2,0,2,0,,,,,,,,
236,2,0,2,0,,,,,,,,
237,2,0,2,0,574,0.005601,0.010661,1.086087,0.0017,0.000000,,
238,2,1,1,0,,,,,,,,
239,2,0,2,0,,,,,,,,
240,2,2,0,0,525,0.050275,0.105843,0.969045,0.0009,0.000000,0.9500,20
241,2,1,1,0,,,,,,,,
242,2,1,1,0,,,,,,,,
243,2,0,2,0,450,-0.002594,0.092738,0.957485,0.0015,0.000000,,
244,2,0,2,0,,,,,,,,
245,2,0,2,0,545,0.058388,0.018672,1.180510,0.0000,0.000000,,
246,2,1,1,0,,,,,,,,
247,2,0,2,0,,,,,,,,
248,2,0,2,0,515,-0.062411,0.043409,0.926438,0.0009,0.000000,,
249,2,0,2,0,,,,,,,,
250,2,1,1,0,,,,,,,0.9250,20
251,2,0,2,0,440,-0.002841,0.048542,1.080456,0.0000,0.000003,,
252,2,0,2,0,,,,,,,,
253,2,0,2,0,,,,,,,,
254,2,0,2,0,534,-0.006680,0.016915,0.997641,0.0000,0.000000,,
255,2,0,2,0,,,,,,,,
256,2,0,2,0,,,,,,,,
257,2,0,2,0,391,0.004343,0.015159,1.044012,0.0000,0.000000,,
258,2,0,2,0,,,,,,,,
259,2,0,2,0,,,,,,,,
260,2,1,1,0,469,-0.005253,0.063639,1.006735,0.0000,0.000000,0.8500,20
261,2,1,1,0,,,,,,,,
262,2,0,2,0,,,,,,,,
263,2,1,1,0,387,-0.007660,0.090644,0.942993,0.0007,0.000000,,
264,2,0,2,0,,,,,,,,
265,2,0,2,0,,,,,,,,
266,2,2,0,0,377,-0.006913,0.061672,1.073822,0.0000,0.000000,,
267,2,1,1,0,,,,,,,,
268,2,1,1,0,,,,,,,,
269,2,0,2,0,346,-0.017009,0.118205,0.966524,0.0000,0.000000,,
270,2,0,2,0,,,,,,,0.9250,20
271,2,0,2,0,,,,,,,,
272,2,0,2,0,638,-0.002817,0.062001,1.095033,0.0070,0.000001,,
273,2,0,2,0,,,,,,,,
274,2,0,2,0,,,,,,,,
275,2,0,2,0,420,0.006704,0.037632,0.947122,0.0036,0.000000,,
276,2,1,1,0,,,,,,,,
277,2,0,2,0,,,,,,,,
278,2,0,2,0,518,-0.091039,0.072295,0.961598,0.0009,0.000000,,
279,2,0,2,0,,,,,,,,
280,2,0,2,0,,,,,,,0.8750,20
281,2,0,2,0,433,0.001202,0.023931,0.896536,0.0009,0.000000,,
282,2,1,1,0,,,,,,,,
283,2,0,2,0,,,,,,,,
284,2,1,1,0,427,0.000159,0.104133,1.035626,0.0000,0.000000,,
285,2,1,1,0,,,,,,,,
286,2,1,1,0,,,,,,,,
287,2,1,1,0,415,0.001592,0.111421,1.007510,0.0000,0.000000,,
288,2,0,2,0,,,,,,,,
289,2,0,2,0,,,,,,,,
290,2,0,2,0,554,-0.011515,0.047729,1.108702,0.0039,0.000000,0.9250,20
291,2,0,2,0,,,,,,,,
292,2,0,2,0,,,,,,,,
293,2,0,2,0,375,0.008506,0.059544,1.050362,0.0013,0.000000,,
294,2,1,1,0,,,,,,,,
295,2,1,1,0,,,,,,,,
296,2,0,2,0,534,-0.040459,0.089130,1.063668,0.0098,0.000000,,
297,2,0,2,0,,,,,,,,
298,2,1,1,0,,,,,,,,
299,2,0,2,0,432,-0.004947,0.058421,1.191691,0.0032,0.000000,,
