iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,10,6,0,2983,1959,0.001012,0.057316,0.680366,0.0473,0.000003,9.65,,
66,16,7,9,0,2061,1318,0.000518,0.086324,0.647725,0.0250,0.000002,6.92,,
67,16,8,8,0,3229,2563,-0.025450,0.063260,0.669827,0.0391,0.000003,10.75,,
68,16,9,7,0,3059,1995,-0.001367,0.050713,0.713152,0.0125,0.000003,9.91,,
69,16,10,6,0,2941,2159,0.000971,0.061143,0.750594,0.0363,0.000003,9.53,,
70,16,6,10,0,2894,2018,-0.004921,0.060118,0.712709,0.0332,0.000002,9.81,0.9000,20
71,16,7,9,0,2430,1846,0.006822,0.075634,0.758750,0.0175,0.000001,6.16,,
72,16,8,8,0,2271,1620,-0.007604,0.098062,0.773013,0.0284,0.000002,5.66,,
73,16,10,6,0,2264,1530,-0.004009,0.071960,0.708855,0.0432,0.000001,5.57,,
74,16,6,10,0,2302,1835,-0.006232,0.095165,0.740102,0.0281,0.000003,5.86,,
75,16,11,5,0,2667,2172,-0.003552,0.068533,0.764837,0.0254,0.000004,6.96,,
76,16,9,7,0,2745,1837,0.012266,0.091607,0.620790,0.0378,0.000003,7.04,,
77,16,9,7,0,2559,2038,-0.004013,0.074669,0.673972,0.0356,0.000002,6.70,,
78,16,9,7,0,2519,2004,-0.002752,0.100684,0.639490,0.0222,0.000002,6.44,,
79,16,8,8,0,2495,1809,0.018494,0.074996,0.685801,0.0632,0.000010,6.56,,
80,16,8,8,0,2751,1978,-0.007046,0.064364,0.682256,0.0543,0.000014,7.18,0.9250,20
81,16,5,11,0,2760,1996,-0.004152,0.069094,0.653746,0.0246,0.000010,7.18,,
82,16,13,3,0,2822,2045,-0.003841,0.064715,0.619637,0.0184,0.000003,6.64,,
83,16,12,4,0,2864,2571,0.013071,0.065083,0.580024,0.0158,0.000001,6.76,,
84,16,10,6,0,2559,2040,-0.002377,0.091971,0.650366,0.0326,0.000001,5.90,,
85,16,9,7,0,2683,1873,-0.000142,0.061940,0.566117,0.0418,0.000002,6.02,,
86,16,10,6,0,2157,1585,-0.004339,0.088237,0.559952,0.0208,0.000003,4.37,,
87,16,6,10,0,2311,1872,-0.006339,0.099881,0.624437,0.0382,0.000005,4.67,,
88,16,9,7,0,2342,1487,-0.003515,0.085745,0.669060,0.0335,0.000006,5.20,,
89,16,5,11,0,2349,1757,-0.002091,0.089177,0.665091,0.0236,0.000003,4.68,,
90,16,8,8,0,2848,2263,-0.003815,0.051305,0.660035,0.0202,0.000003,6.00,0.9000,20
91,16,11,5,0,2726,1796,0.026230,0.087114,0.666953,0.0117,0.000002,5.37,,
92,16,8,8,0,2601,2135,0.001477,0.075407,0.665241,0.0338,0.000003,3.95,,
93,16,8,8,0,3016,1904,-0.002627,0.052581,0.617378,0.0191,0.000004,4.57,,
94,16,7,9,0,3041,2122,-0.019023,0.061082,0.577554,0.0410,0.000002,4.51,,
95,16,5,11,0,3376,2720,-0.002878,0.043398,0.603854,0.0257,0.000002,5.29,,
96,16,10,6,0,2914,2013,-0.003277,0.043405,0.620072,0.0082,0.000006,4.37,,
97,16,7,9,0,2715,2042,-0.003386,0.041787,0.653545,0.0318,0.000005,4.34,,
98,16,10,6,0,2315,1631,-0.001747,0.082542,0.695783,0.0042,0.000014,3.51,,
99,16,6,10,0,2551,1949,-0.004916,0.056606,0.652987,0.0318,0.000015,3.87,,
100,16,7,9,0,2891,2141,0.001463,0.040927,0.681273,0.0377,0.000011,4.41,0.8750,20
