iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,7,9,0,2284,1478,-0.005708,0.074216,0.876921,0.0167,0.000025,10.02,,
66,16,6,10,0,2190,1380,0.003626,0.081060,0.891134,0.0116,0.000070,9.21,,
67,16,5,11,0,2090,1622,0.001642,0.083256,0.903832,0.0336,0.000024,9.77,,
68,16,6,10,0,2333,1588,-0.006940,0.122801,0.910941,0.0353,0.000038,10.57,,
69,16,7,9,0,2042,1430,0.000234,0.060666,0.900500,0.0184,0.000024,9.37,,
70,16,8,8,0,2217,1552,-0.004660,0.073895,0.888914,0.0292,0.000032,10.15,0.9000,20
71,16,7,9,0,2171,1532,-0.005048,0.108134,0.899495,0.0270,0.000011,9.20,,
72,16,7,9,0,2068,1572,-0.015060,0.098356,0.876862,0.0207,0.000009,9.36,,
73,16,8,8,0,2319,1495,-0.003659,0.068352,0.871034,0.0132,0.000005,9.73,,
74,16,5,11,0,1995,1705,-0.003672,0.088475,0.894379,0.0203,0.000004,9.50,,
75,16,9,7,0,2057,1494,-0.003134,0.086107,0.853913,0.0157,0.000006,9.58,,
76,16,12,4,0,2514,1757,-0.003844,0.088775,0.859116,0.0338,0.000011,12.00,,
77,16,10,6,0,2165,1682,-0.008586,0.083537,0.872179,0.0107,0.000003,7.81,,
78,16,6,10,0,2620,2026,-0.002016,0.068354,0.868906,0.0204,0.000004,9.89,,
79,16,8,8,0,2480,1755,-0.003332,0.096588,0.863734,0.0272,0.000004,9.13,,
80,16,11,5,0,2132,1524,-0.001376,0.081578,0.822255,0.0145,0.000004,7.66,0.9500,20
81,16,8,8,0,2424,1771,-0.003901,0.080873,0.844082,0.0145,0.000005,9.30,,
82,16,6,10,0,2239,1588,-0.013508,0.083343,0.856306,0.0432,0.000003,8.25,,
83,16,9,7,0,2380,2080,-0.005688,0.075911,0.811102,0.0266,0.000009,9.26,,
84,16,5,11,0,1976,1619,-0.005856,0.076016,0.878536,0.0325,0.000003,7.28,,
85,16,8,8,0,2312,1648,-0.006547,0.125092,0.839518,0.0204,0.000009,8.30,,
86,16,9,7,0,2379,1721,-0.004564,0.068349,0.853512,0.0450,0.000008,8.84,,
87,16,8,8,0,2638,2148,-0.005646,0.074325,0.811423,0.0446,0.000009,9.89,,
88,16,8,8,0,2193,1422,-0.004201,0.090826,0.824158,0.0280,0.000009,8.09,,
89,16,5,11,0,2532,1954,-0.003537,0.068094,0.809985,0.0313,0.000014,9.95,,
90,16,7,9,0,2564,1994,-0.005181,0.059626,0.819398,0.0310,0.000005,9.68,0.8500,20
91,16,11,5,0,2229,1433,-0.001174,0.065909,0.778129,0.0334,0.000009,8.24,,
92,16,6,10,0,2022,1637,-0.003545,0.068651,0.797338,0.0318,0.000007,7.94,,
93,16,10,6,0,2670,1622,-0.005238,0.074649,0.800921,0.0234,0.000034,10.22,,
94,16,10,6,0,2412,1754,-0.003213,0.064030,0.782304,0.0297,0.000005,8.95,,
95,16,9,7,0,2183,1747,-0.004634,0.091631,0.780269,0.0335,0.000013,8.07,,
96,16,9,7,0,2640,1839,-0.005904,0.061906,0.788226,0.0224,0.000013,9.80,,
97,16,7,9,0,2248,1713,-0.000547,0.076561,0.804381,0.0266,0.000006,7.95,,
98,16,11,5,0,1956,1360,-0.002957,0.058919,0.822921,0.0113,0.000015,6.96,,
99,16,8,8,0,2730,2001,-0.003469,0.064019,0.850201,0.0584,0.000012,9.20,,
100,16,9,7,0,2446,1670,-0.005461,0.059673,0.820409,0.0286,0.000001,6.98,0.9000,20
