iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
66,16,4,12,0,1301,761,-0.001847,0.131100,0.756485,0.0026,0.000000,5.09,,
67,16,8,8,0,1504,1113,0.010486,0.158559,0.720759,0.0115,0.000001,6.40,,
68,16,10,6,0,1549,988,-0.003625,0.130584,0.742765,0.0049,0.000001,6.20,,
69,16,9,7,0,1462,927,-0.007640,0.132802,0.750728,0.0395,0.000000,5.75,,
70,16,7,9,0,1773,1238,-0.004170,0.135512,0.752099,0.0149,0.000000,7.32,0.9500,20
71,16,11,5,0,1445,984,0.000690,0.141045,0.745243,0.0028,0.000000,6.18,,
72,16,5,11,0,1318,939,-0.004443,0.174068,0.702441,0.0059,0.000001,5.29,,
73,16,9,7,0,1541,1030,-0.031356,0.120251,0.741958,0.0278,0.000001,6.65,,
74,16,9,7,0,1541,1240,-0.002418,0.102829,0.754596,0.0203,0.000000,6.73,,
75,16,13,3,0,1450,1091,-0.017789,0.118541,0.782077,0.0126,0.000000,6.36,,
76,16,5,11,0,1530,1115,0.001057,0.126768,0.846769,0.0099,0.000000,6.50,,
77,16,9,7,0,1711,1225,-0.003982,0.134174,0.800612,0.0081,0.000000,6.88,,
78,16,8,8,0,1649,1252,-0.001411,0.133926,0.798544,0.0091,0.000000,7.39,,
79,16,8,8,0,1668,1210,-0.004554,0.114736,0.805610,0.0156,0.000000,7.11,,
80,16,10,6,0,1697,1147,0.001479,0.109564,0.783705,0.0505,0.000000,6.76,1.0000,20
81,16,7,9,0,1812,1295,-0.017775,0.124496,0.761926,0.0174,0.000000,7.75,,
82,16,9,7,0,1833,1298,-0.041844,0.138341,0.739500,0.0135,0.000000,7.69,,
83,16,7,9,0,1551,1342,-0.008829,0.128644,0.797403,0.0116,0.000000,6.83,,
84,16,9,7,0,1714,1308,0.007447,0.111726,0.801522,0.0183,0.000000,7.53,,
85,16,9,7,0,1809,1253,-0.003424,0.128113,0.792171,0.0136,0.000000,7.69,,
86,16,13,3,0,1504,1096,-0.009100,0.133874,0.765586,0.0041,0.000000,6.76,,
87,16,10,6,0,1734,1394,0.001870,0.133175,0.766381,0.0180,0.000000,7.63,,
88,16,7,9,0,1510,986,-0.002798,0.151677,0.766280,0.0068,0.000000,6.21,,
89,16,6,10,0,1550,1148,-0.002082,0.151841,0.691612,0.0008,0.000000,6.40,,
90,16,12,4,0,1528,1156,0.007836,0.132063,0.699437,0.0134,0.000000,6.83,0.9500,20
91,16,12,4,0,1831,1118,-0.002387,0.142717,0.720907,0.0191,0.000000,7.33,,
92,16,4,12,0,1465,1107,-0.009123,0.141611,0.742006,0.0216,0.000000,6.26,,
93,16,7,9,0,1309,730,-0.003235,0.151525,0.734718,0.0117,0.000000,5.15,,
94,16,5,11,0,1959,1224,-0.004115,0.107868,0.754582,0.0182,0.000000,8.48,,
95,16,9,7,0,1609,1274,-0.002834,0.138734,0.762842,0.0202,0.000000,7.08,,
96,16,6,10,0,1517,1016,-0.001720,0.110934,0.759794,0.0155,0.000000,5.98,,
97,16,9,7,0,1915,1267,-0.004251,0.130903,0.787035,0.0265,0.000000,8.06,,
98,16,5,11,0,1527,996,-0.000784,0.135242,0.749540,0.0074,0.000000,5.88,,
99,16,10,6,0,1481,1025,0.309609,0.203083,0.657717,0.0117,0.000000,6.21,,
100,16,8,8,0,1629,1045,0.034852,0.174182,0.757808,0.0047,0.000000,6.67,1.0000,20
