iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
66,16,7,9,0,1971,1178,0.000097,0.125635,0.707485,0.0111,0.000021,7.95,,
67,16,10,6,0,1759,1309,0.010165,0.122633,0.696641,0.0216,0.000005,7.50,,
68,16,9,7,0,1638,1108,-0.001280,0.125666,0.727935,0.0144,0.000007,6.81,,
69,16,7,9,0,1774,1205,-0.004747,0.145446,0.689007,0.0290,0.000004,7.69,,
70,16,12,4,0,1739,1250,-0.003757,0.107624,0.690165,0.0173,0.000012,8.40,0.9500,20
71,16,4,12,0,1750,1257,-0.003480,0.118804,0.696362,0.0199,0.000003,8.02,,
72,16,10,6,0,1574,1246,-0.003461,0.150183,0.687186,0.0115,0.000004,7.53,,
73,16,8,8,0,1615,966,-0.007647,0.176546,0.664961,0.0216,0.000003,7.01,,
74,16,8,8,0,1572,1353,-0.015300,0.130153,0.706557,0.0509,0.000004,7.81,,
75,16,7,9,0,1764,1329,-0.018221,0.131069,0.663999,0.0223,0.000006,8.46,,
76,16,5,11,0,1577,1169,0.002276,0.148475,0.653059,0.0152,0.000004,7.39,,
77,16,9,7,0,1773,1396,-0.008863,0.105961,0.676281,0.0131,0.000004,8.56,,
78,16,6,10,0,1971,1551,0.015391,0.106402,0.661729,0.0149,0.000005,8.67,,
79,16,6,10,0,1520,1150,0.004356,0.151881,0.634954,0.0235,0.000008,6.62,,
80,16,9,7,0,1978,1371,-0.010862,0.112775,0.620226,0.0153,0.000032,8.63,1.0000,20
81,16,9,7,0,1903,1363,-0.007637,0.131996,0.667183,0.0143,0.000016,8.21,,
82,16,8,8,0,1712,1196,-0.009260,0.105912,0.671019,0.0137,0.000008,8.06,,
83,16,8,8,0,1821,1597,-0.021541,0.082678,0.689195,0.0286,0.000007,8.82,,
84,16,9,7,0,1783,1363,0.002491,0.111508,0.700794,0.0214,0.000006,8.54,,
85,16,8,8,0,1709,1273,-0.001693,0.117275,0.693253,0.0110,0.000010,7.40,,
86,16,7,9,0,1524,976,-0.001276,0.180822,0.682832,0.0049,0.000016,6.58,,
87,16,10,6,0,1966,1591,-0.008927,0.131324,0.702902,0.0320,0.000032,9.66,,
88,16,6,10,0,1857,1136,-0.001244,0.132956,0.675927,0.0071,0.000012,7.98,,
89,16,10,6,0,1709,1255,-0.002451,0.129039,0.688917,0.0147,0.000006,7.82,,
90,16,9,7,0,1778,1323,0.027869,0.091658,0.668588,0.0275,0.000002,7.79,1.0000,20
91,16,7,9,0,1889,1173,-0.006149,0.133510,0.689119,0.0036,0.000004,7.82,,
92,16,7,9,0,1653,1241,-0.002302,0.146421,0.656849,0.0055,0.000007,7.28,,
93,16,10,6,0,1759,1037,-0.020248,0.124171,0.620853,0.0089,0.000004,7.23,,
94,16,5,11,0,1619,1177,-0.005091,0.144941,0.626149,0.0108,0.000003,7.19,,
95,16,10,6,0,1803,1303,-0.009331,0.119611,0.643061,0.0059,0.000003,8.23,,
96,16,8,8,0,1670,1089,0.004301,0.163262,0.591929,0.0068,0.000002,7.96,,
97,16,8,8,0,1851,1233,-0.004632,0.140390,0.635930,0.0249,0.000002,7.89,,
98,16,9,7,0,2084,1289,0.035211,0.134188,0.622192,0.0217,0.000003,8.68,,
99,16,7,9,0,1990,1426,-0.001424,0.139547,0.657268,0.0091,0.000005,8.25,,
100,16,7,9,0,1721,1095,-0.001929,0.150954,0.653704,0.0112,0.000011,6.84,1.0000,20
