iter,episodes,decisions,samples,score_mean,score_first,score_second,itchy_rate,part_bench_drakloak,part_phantom_dive_ready,part_phantom_dive_ready_next,part_itchy_pollen,part_hand_size,pi_loss,v_loss,entropy,clip_frac,time_s
147,16,371,169,14.231250000000001,14.775,13.6875,0.375,5.25,0.0,0.0,2.625,4.021875,-0.002085900222111192,0.04261236762007078,0.6615976293881735,0.0019723866134881973,3.8944039344787598
148,16,518,280,11.76875,11.94375,11.59375,0.09375,6.4375,0.0,0.0,0.65625,3.54375,0.03221008895585934,0.043749852726856865,0.7049944996833801,0.0,4.767189264297485
149,16,429,207,12.3125,11.93125,12.69375,0.28125,4.3125,0.1875,0.25,1.96875,3.8249999999999997,-0.0021668438401879855,0.07122376809517543,0.6940268675486246,0.0,4.946065187454224
150,16,424,200,14.265625,15.00625,13.525,0.34375,5.25,0.1875,0.0,2.40625,4.106249999999999,-0.0007200399863845538,0.036863282322883606,0.6263794302940369,0.0,4.306997299194336
151,16,515,276,13.2375,13.8,12.675,0.1875,6.125,0.1875,0.0,1.3125,4.106249999999999,-0.0209776662910978,0.02268136463438471,0.6784400542577108,0.01354166679084301,5.528998613357544
152,16,445,253,12.25625,13.43125,11.08125,0.125,5.625,0.0,0.0,0.875,3.99375,-0.002976690526077519,0.04363233223557472,0.6831062038739523,0.0,3.281998872756958
153,16,484,244,13.065625,11.19375,14.9375,0.28125,5.75,0.0,0.125,1.96875,3.6,-0.0010491283747236697,0.04163688545425733,0.6955379446347555,0.0,4.813002109527588
154,16,402,183,12.740625,10.93125,14.55,0.34375,3.875,0.0,0.125,2.40625,3.9093749999999994,-0.0019953429411826797,0.04365240906675657,0.6410362720489502,0.0,3.609999418258667
155,16,363,142,15.084375,14.193750000000001,15.975,0.46875,4.6875,0.0,0.125,3.28125,4.1625,-0.0002530561442727712,0.06818832208712895,0.593405524889628,0.0,3.8970015048980713
156,16,512,285,12.66875,11.5625,13.775,0.25,5.375,0.0,0.125,1.75,3.7125,-0.01905659803499778,0.02768822107464075,0.7328714827696482,0.005747126415371895,4.556554317474365
157,16,467,221,11.106250000000001,10.575000000000001,11.637500000000001,0.25,4.9375,0.1875,0.125,1.75,3.6,-0.0002976301820455755,0.09007998804251353,0.705925444761912,0.0,4.7360005378723145
158,16,535,301,10.759375,8.95625,12.5625,0.15625,6.0625,0.0,0.125,1.09375,2.896875000000001,0.06471570882422384,0.03874648797015349,0.6342598994572958,0.0,4.231997728347778
159,16,513,298,13.790625,13.6625,13.91875,0.21875,6.875,0.0,0.0,1.53125,3.43125,0.00821795299028357,0.03703936065236727,0.6888623336950938,0.0013020833333333333,3.9619975090026855
160,16,376,170,14.88125,18.95,10.8125,0.40625,5.1875,0.0,0.25,2.84375,3.9937500000000004,-0.002393619190244204,0.08071758349736531,0.678109606107076,0.0,3.7210001945495605
161,16,454,221,15.18125,16.225,14.137500000000001,0.34375,6.5625,0.1875,0.0,2.40625,3.8531250000000004,-0.0010963827578792291,0.043374513586362205,0.6816154917081197,0.0,4.746999740600586
162,16,411,193,13.584375,12.08125,15.0875,0.375,4.8125,0.0,0.0,2.625,3.909375,0.0012238262889141538,0.06643986950318019,0.7529374559720358,0.0,4.166999578475952
163,16,442,218,13.353125,14.4,12.30625,0.28125,5.5625,0.1875,0.25,1.96875,3.7124999999999995,-0.001697435118514316,0.05251012494166692,0.6782120068868002,0.0,4.0321714878082275
164,16,469,245,13.525,11.96875,15.08125,0.28125,5.75,0.0,0.0,1.96875,3.76875,-0.001322159795312287,0.03059471460680167,0.7210715214411417,0.0,4.282857656478882
165,16,439,234,13.3875,11.09375,15.68125,0.25,6.1875,0.0,0.25,1.75,4.134375,-0.0012697419329104065,0.03896894181768099,0.6676850517590841,0.0,3.821319818496704
166,16,462,243,12.309375000000001,13.28125,11.3375,0.3125,4.25,0.1875,0.125,2.1875,3.65625,-0.00019061859885827204,0.07229682554801305,0.720053493976593,0.0,4.340299367904663
167,16,524,305,11.075,9.8625,12.2875,0.09375,6.0,0.0,0.0,0.65625,3.3749999999999996,-0.028072715426484745,0.04015292972326279,0.6846108933289846,0.004052402141193549,4.0258378982543945
168,16,421,211,9.959375,9.98125,9.9375,0.25,3.75,0.0,0.125,1.75,3.7125,-0.00044053916909151763,0.0466338520248731,0.6621613105138143,0.0,3.669391632080078
169,16,413,197,13.59375,11.85,15.3375,0.375,5.125,0.0,0.0,2.625,3.88125,-0.0026149661441738914,0.045318142821391426,0.7380432287851969,0.0,4.2623326778411865
170,16,444,226,13.55625,12.950000000000001,14.1625,0.34375,4.75,0.0,0.25,2.40625,3.712499999999999,-0.00313455432963868,0.035948578268289566,0.6779814958572388,0.0,3.6083638668060303
171,16,510,261,11.30625,11.0125,11.6,0.125,5.8125,0.1875,0.0,0.875,3.4875000000000003,-0.056576899252831936,0.03621688112616539,0.7196571826934814,0.0032552083333333335,4.401372671127319
172,16,459,220,12.4375,11.2125,13.6625,0.28125,5.9375,0.0,0.0,1.96875,3.571875,-0.00029467434514751645,0.03584602599342664,0.671517034371694,0.0,4.63564395904541
173,16,531,302,14.253125,15.00625,13.5,0.15625,7.625,0.0,0.125,1.09375,3.5437499999999997,0.023025036479036014,0.046401992440223694,0.7089061041673025,0.001953125,5.123925447463989
174,16,520,293,13.909375,13.075,14.74375,0.1875,7.3125,0.1875,0.0,1.3125,3.403125,0.015505298351248106,0.025714715011417866,0.6606120864550272,0.0006510416666666666,4.513421297073364
175,16,449,216,11.75625,10.51875,12.99375,0.28125,4.875,0.0,0.0,1.96875,3.65625,-0.00019057132652244846,0.054474905133247375,0.6701022585233053,0.0,4.090394020080566
176,16,499,270,12.512500000000001,12.20625,12.81875,0.125,5.875,0.0,0.0,0.875,4.021875,0.01736913648589204,0.04243507174154123,0.7156369785467783,0.0006510416666666666,4.676446437835693
177,16,416,207,13.9125,13.05,14.775,0.40625,5.0,0.0,0.125,2.84375,3.9656249999999997,-0.0013490698426655474,0.03239615820348263,0.6430496970812479,0.0,4.328323125839233
178,16,454,228,14.6875,13.6125,15.762500000000001,0.3125,6.125,0.1875,0.0,2.1875,3.7687500000000003,-0.00025947505964059775,0.03386581068237623,0.6466509501139323,0.0,4.780489206314087
179,16,459,255,14.731250000000001,14.3625,15.1,0.21875,7.5,0.1875,0.0,1.53125,4.106249999999999,-0.0009654160580610712,0.028190943722923596,0.6541920105616251,0.0,4.168447971343994
180,16,445,210,12.33125,13.71875,10.94375,0.25,4.5625,0.1875,0.125,1.75,3.7687500000000003,-0.0008290171688830247,0.05607077355186144,0.6841375629107157,0.0,4.586620807647705
181,16,477,278,14.28125,15.637500000000001,12.925,0.28125,5.875,0.0,0.0,1.96875,4.021875,-0.024171784209708374,0.03328300826251507,0.7063706119855245,0.0,3.7163898944854736
182,16,439,210,13.99375,11.59375,16.39375,0.3125,4.6875,0.0,0.125,2.1875,3.9937499999999995,-0.0010902196614234194,0.05221406494577726,0.6139945586522421,0.0,4.433385133743286
183,16,417,198,14.5,14.09375,14.90625,0.40625,5.3125,0.0,0.0,2.84375,3.9374999999999996,-0.0025000700512306886,0.05264772723118464,0.6597813963890076,0.0,4.509484052658081
184,16,481,249,12.325,13.43125,11.21875,0.25,5.1875,0.0,0.125,1.75,3.4031250000000006,-0.0015510408129226032,0.03648718322316805,0.6525916457176208,0.0,4.436358451843262
185,16,444,221,13.053125000000001,12.787500000000001,13.31875,0.3125,5.0,0.1875,0.0,2.1875,3.628125,-0.0026676704847923283,0.05600567037860552,0.6543265581130981,0.004524886918564637,3.9044389724731445
186,16,395,184,13.21875,14.3625,12.075000000000001,0.375,3.9375,0.0,0.125,2.625,4.05,-0.0011611135956575147,0.03594786922136942,0.6627748608589172,0.0,4.219911098480225
187,16,467,270,12.815625,12.94375,12.6875,0.25,6.0625,0.0,0.0,1.75,3.5999999999999996,-0.12803601690878472,0.03390252528091272,0.6936381161212921,0.0006510416666666666,3.848322868347168
188,16,499,264,15.278125000000001,14.74375,15.8125,0.28125,7.1875,0.0,0.125,1.96875,3.965625,0.03624624696870645,0.027310391888022423,0.6808754007021586,0.001953125,4.234949588775635
189,16,431,204,13.425,13.11875,13.731250000000001,0.34375,4.25,0.0,0.0,2.40625,3.965625,-0.0016383505669832488,0.040550644199053444,0.5999736785888672,0.0,4.591139793395996
190,16,433,213,13.103125,11.38125,14.825000000000001,0.3125,5.0625,0.0,0.25,2.1875,4.021875,0.0001149821156355794,0.04683672140041987,0.664629320303599,0.0,4.088373422622681
191,16,539,312,12.25625,13.10625,11.40625,0.1875,6.4375,0.1875,0.25,1.3125,3.7406249999999996,-0.026104451933254797,0.041287556290626526,0.6896611849466959,0.0,4.5735156536102295
192,16,500,281,14.86875,15.56875,14.168750000000001,0.3125,7.75,0.1875,0.0,2.1875,3.853125,-0.012277266010642052,0.04985573577384154,0.67601078748703,0.0006510416666666666,4.878882884979248
193,16,511,249,13.0,11.918750000000001,14.08125,0.1875,6.0,0.0,0.0,1.3125,3.5718749999999995,-0.00173119097010499,0.03404320776462555,0.6762587030728658,0.00267737607161204,5.649998426437378
194,16,400,199,9.65625,15.95625,3.35625,0.25,4.25,0.0,0.0,1.75,3.825,-0.0023430872859098173,0.08664596080780029,0.6983347733815511,0.0,3.831000804901123
195,16,468,247,12.725,11.2625,14.1875,0.1875,5.0,0.1875,0.0,1.3125,3.9656249999999997,-0.001295280241873679,0.027829643959800403,0.6135780612627665,0.0,4.487000465393066
196,16,457,230,15.140625,16.65625,13.625,0.34375,5.5,0.5625,0.125,2.40625,3.76875,-0.001045113063646852,0.04476639752586683,0.584777812163035,0.0,5.3590006828308105
197,16,448,217,15.071875,14.19375,15.950000000000001,0.34375,6.625,0.1875,0.125,2.40625,4.1625,-0.0002806604098273269,0.04009790097673734,0.6336352229118347,0.0,5.255000114440918
198,16,487,274,11.190625,9.99375,12.3875,0.125,5.875,0.1875,0.0,0.875,3.740625,0.015804838699599106,0.04844369242588679,0.6469633479913076,0.0,3.9506676197052
199,16,402,191,14.74375,15.125,14.3625,0.4375,5.375,0.0,0.0,3.0625,4.106249999999999,-0.0023117698371463526,0.06386031707127889,0.601940373579661,0.0,4.228999376296997
200,16,434,201,12.08125,12.05,12.1125,0.28125,4.0,0.0,0.0,1.96875,3.7406249999999996,-0.0015952698235780123,0.050800869862238564,0.6735130548477173,0.0,4.119000196456909
201,16,449,238,14.15625,14.5375,13.775,0.25,5.6875,0.375,0.125,1.75,4.10625,-0.0017769358385646417,0.03904814894000689,0.632463256518046,0.0,4.404000520706177
202,16,457,221,14.446875,13.1,15.793750000000001,0.3125,6.1875,0.375,0.125,2.1875,4.134375,-0.0021244043187234793,0.024482217927773792,0.618644634882609,0.004524886918564637,4.67199969291687
203,16,379,187,11.596875,10.675,12.51875,0.3125,3.5,0.1875,0.0,2.1875,4.106249999999999,-0.0015954304164450168,0.05551327889164289,0.7254214882850647,0.0,3.5102832317352295
204,16,451,206,13.8375,15.25,12.425,0.34375,4.8125,0.1875,0.125,2.40625,4.21875,0.0005331830291872564,0.025468267500400543,0.6720683773358663,0.0,5.0074498653411865
205,16,446,226,13.81875,12.625,15.012500000000001,0.3125,6.0,0.1875,0.125,2.1875,4.1625,-0.0018004019429446554,0.04291736086209615,0.65551229317983,0.0,3.911830186843872
206,16,508,289,12.590625,12.10625,13.075,0.15625,6.0625,0.0,0.0,1.09375,3.6843749999999997,-0.010519597213715315,0.03612255584448576,0.6828764975070953,0.001953125,3.9783010482788086
207,16,518,302,13.865625,17.23125,10.5,0.21875,7.5,0.0,0.125,1.53125,3.4875,0.027486114762723446,0.07430538597206275,0.6233515938123068,0.001953125,4.624422550201416
208,16,517,289,14.815625,16.80625,12.825,0.25,7.125,0.0,0.0,1.75,3.7968749999999996,-0.06466028932482004,0.02913305815309286,0.6182209253311157,0.008305713534355164,5.351556062698364
209,16,461,223,14.328125,15.39375,13.262500000000001,0.375,5.375,0.1875,0.125,2.625,3.9374999999999996,-0.0024154818629336106,0.02911139776309331,0.656074325243632,0.0,4.849540948867798
210,16,395,198,14.003125,14.887500000000001,13.11875,0.5,5.0625,0.0,0.125,3.5,4.275,-0.003225690101960055,0.06548718114693959,0.6077027320861816,0.0,3.53899884223938
211,16,521,282,15.356250000000001,14.075000000000001,16.6375,0.3125,6.9375,0.1875,0.0,2.1875,4.05,-0.10683012877901395,0.06430821244915326,0.7147228717803955,0.02964743661383788,5.085607051849365
212,16,475,243,15.384375,16.03125,14.7375,0.25,6.9375,0.1875,0.125,1.75,4.246875,-0.0003555353468982503,0.05242319405078888,0.6255200107892355,0.0,5.176892280578613
213,16,442,228,13.5875,15.225,11.950000000000001,0.25,6.125,0.0,0.0,1.75,4.049999999999999,-0.0007604967080444188,0.05655870462457339,0.6328751444816589,0.0,3.9373645782470703
214,16,453,225,15.534375,16.4875,14.58125,0.28125,6.625,0.0,0.125,1.96875,4.246875,-0.0019861503440405195,0.04270280276735624,0.5554893215497335,0.0,4.788365840911865
215,16,431,206,14.725,12.2875,17.1625,0.375,5.9375,0.0,0.125,2.625,4.2749999999999995,-0.0028398380732366966,0.08969188729921977,0.5185547272364298,0.0,4.094339370727539
216,16,485,244,15.196875,14.53125,15.8625,0.34375,6.125,0.1875,0.25,2.40625,4.21875,-0.0011072150279538562,0.055418056746323906,0.5577664176623026,0.0,4.651095867156982
217,16,482,270,15.203125,15.175,15.23125,0.28125,7.375,0.1875,0.125,1.96875,3.9375,0.03676112205721438,0.04000291911264261,0.5782696753740311,0.005859375,3.9979968070983887
218,16,343,160,15.246875000000001,18.51875,11.975,0.53125,4.1875,0.0,0.25,3.71875,4.359375,-0.003426609498759096,0.06401709467172623,0.5289193391799927,0.0,3.0819997787475586
219,16,526,298,12.7125,13.05,12.375,0.125,6.125,0.0,0.25,0.875,3.88125,0.000462424165258805,0.0506248048817118,0.6175458480914434,0.011842758084336916,4.116998910903931
220,16,472,251,14.85625,14.0125,15.7,0.25,6.1875,0.1875,0.375,1.75,4.078125,-0.0004092557700137907,0.02730501815676689,0.5605484048525492,0.0,4.798999309539795
221,16,406,204,12.9375,15.3625,10.5125,0.34375,4.4375,0.0,0.125,2.40625,4.303125,-0.0007154330022682842,0.03200048332413038,0.5896281401316324,0.0,3.1899988651275635
222,16,426,223,13.253125,13.51875,12.9875,0.28125,4.3125,0.1875,0.0,1.96875,4.05,-0.00437870767087271,0.03585306058327357,0.5835433204968771,0.002989536772171656,3.4899983406066895
223,16,475,248,15.278125000000001,18.28125,12.275,0.34375,6.5625,0.375,0.0,2.40625,3.9656249999999997,-0.0029414258171271968,0.03344239667057991,0.5669299364089966,0.00940860187013944,3.860999584197998
224,16,417,207,13.6,11.875,15.325,0.28125,5.5625,0.0,0.25,1.96875,3.99375,-0.0018099225679226727,0.05371020237604777,0.5767437815666199,0.0016103059363861878,4.003000736236572
225,16,447,228,13.25625,14.918750000000001,11.59375,0.21875,5.8125,0.0,0.125,1.53125,3.993749999999999,-0.00040507316759530454,0.02512919281919797,0.574885904788971,0.0,4.077000856399536
226,16,408,207,14.659375,16.925,12.39375,0.40625,5.6875,0.0,0.125,2.84375,4.1625000000000005,-0.002373204110437991,0.06212629502018293,0.6046379407246908,0.0,3.8552041053771973
227,16,467,259,14.665625,15.40625,13.925,0.375,6.6875,0.0,0.0,2.625,4.1625,-0.06715568092962106,0.032409120040635266,0.5327635457118353,0.004557291666666667,3.2672290802001953
228,16,531,314,13.315625,13.88125,12.75,0.15625,7.5625,0.0,0.125,1.09375,3.9656250000000006,0.018444090460737545,0.02961237169802189,0.5396102716525396,0.0006510416666666666,3.962306499481201
229,16,480,262,16.99375,16.3,17.6875,0.3125,8.375,0.1875,0.125,2.1875,4.134375,0.08735970050717394,0.0506992667602996,0.6270620077848434,0.0013020833333333333,4.850428581237793
230,16,468,244,12.965625000000001,11.762500000000001,14.168750000000001,0.21875,6.375,0.0,0.125,1.53125,4.05,-0.0015296023682553894,0.04049026221036911,0.5834767818450928,0.0,4.633342981338501
231,16,516,284,15.134375,11.05,19.21875,0.28125,7.625,0.0,0.125,1.96875,3.7406250000000005,-0.01652593134591977,0.04148096187661091,0.6085151433944702,0.0006510416666666666,4.855512857437134
232,16,497,264,15.35625,14.66875,16.04375,0.21875,6.875,0.1875,0.125,1.53125,3.9656250000000006,-0.02617693304394682,0.04773379365603129,0.5787717203299204,0.0026041666666666665,4.500434160232544
233,16,449,238,14.115625,12.59375,15.637500000000001,0.34375,5.4375,0.375,0.125,2.40625,3.9656249999999997,0.000720974109109207,0.061653158317009606,0.5568974216779073,0.0,4.012002944946289
234,16,446,243,15.178125,15.60625,14.75,0.3125,6.6875,0.0,0.25,2.1875,3.9656250000000006,-0.003128383324298767,0.04632906119028727,0.57327268520991,0.0027434841419259706,3.97999906539917
235,16,553,309,18.55625,17.41875,19.69375,0.375,9.375,0.375,0.25,2.625,4.05,0.044037264150877796,0.05716341237227122,0.5218836118777593,0.003144654134909312,5.237979173660278
236,16,422,209,15.153125000000001,12.59375,17.712500000000002,0.40625,6.0625,0.0,0.0,2.84375,3.99375,-0.0010113677704719493,0.042186236629883446,0.5081000129381815,0.0,3.748479127883911
237,16,452,240,16.028125,16.59375,15.4625,0.40625,6.0625,0.0,0.125,2.84375,4.10625,-0.0014310704052652075,0.02236565699179967,0.5406660238901774,0.0,3.9623913764953613
238,16,583,343,15.99375,14.5625,17.425,0.21875,8.0625,0.0,0.0,1.53125,3.993750000000001,0.01649166022737821,0.03538357031842073,0.6046900848547617,0.005821958805123965,5.5914466381073
239,16,457,262,13.896875,14.65625,13.1375,0.25,5.6875,0.1875,0.125,1.75,4.359375,-0.10788180283270776,0.027165947792430718,0.4729627917210261,0.0,3.666377067565918
240,16,435,234,14.68125,17.0,12.3625,0.3125,6.4375,0.1875,0.375,2.1875,4.1625,-0.0006430171160793918,0.06324820096294086,0.5886636177698771,0.0,3.5808794498443604
241,16,480,237,13.490625,14.28125,12.7,0.21875,6.375,0.0,0.125,1.53125,4.050000000000001,-0.0012628210500717312,0.09132907787958781,0.5963809291521708,0.0,4.7519142627716064
242,16,483,237,14.950000000000001,17.89375,12.00625,0.3125,6.0625,0.1875,0.25,2.1875,4.275,-0.0008903940910841198,0.058985081811745964,0.619022011756897,0.0,4.703451633453369
243,16,479,260,14.365625,14.8625,13.86875,0.21875,6.5,0.0,0.25,1.53125,4.106249999999999,-0.00010842426369587581,0.022314070258289576,0.6257488230864207,0.0013020833333333333,4.182321310043335
244,16,494,272,14.55,15.33125,13.76875,0.21875,6.75,0.0,0.125,1.53125,4.33125,0.12788054440170527,0.0263309171423316,0.6111683547496796,0.0026041666666666665,4.677998781204224
245,16,477,272,13.8125,12.5375,15.0875,0.21875,6.625,0.0,0.125,1.53125,3.9374999999999996,-0.006838423665612936,0.03356520055482785,0.6507469763358434,0.0032552083333333335,4.684997797012329
246,16,396,189,13.146875,11.53125,14.7625,0.28125,4.8125,0.0,0.375,1.96875,4.21875,-0.0018540152146956739,0.04880897824962934,0.596072773138682,0.0017636683769524097,3.9910011291503906
247,16,477,248,14.028125,14.0375,14.01875,0.25,6.6875,0.0,0.125,1.75,4.078125,-0.0014152459647525835,0.05604340136051178,0.5857118169466654,0.0,4.216002464294434
248,16,450,241,14.390625,13.93125,14.85,0.28125,6.5,0.0,0.0,1.96875,4.078125,-0.0004557513063168095,0.030188012247284252,0.6075081626574198,0.0013831259372333686,4.3229992389678955
249,16,374,175,14.8375,14.55625,15.11875,0.40625,4.3125,0.0,0.125,2.84375,4.246875,-0.0030615656450390105,0.03881160418192545,0.5851862629254659,0.0,4.083999395370483
250,16,440,218,14.03125,12.70625,15.356250000000001,0.25,5.3125,0.0,0.0,1.75,4.331249999999999,-0.0019323071710542667,0.026220021148522694,0.6503762404123942,0.0,4.0331690311431885
251,16,480,241,13.918750000000001,11.63125,16.20625,0.25,4.9375,0.0,0.375,1.75,4.275,-0.0036953065604266775,0.021599252397815388,0.6432212193806967,0.0055325037489334745,5.491716623306274
252,16,410,198,16.5,16.03125,16.96875,0.53125,5.75,0.0,0.0,3.71875,4.3875,-0.0036617910735596837,0.035787745068470635,0.6398332913716634,0.0,4.35090708732605
253,16,462,246,12.609375,11.2,14.01875,0.1875,6.3125,0.1875,0.0,1.3125,3.99375,-0.00244426181499513,0.05902703478932381,0.630424420038859,0.006775067498286565,4.594523191452026
254,16,437,225,16.109375,15.6625,16.55625,0.4375,6.3125,0.0,0.25,3.0625,4.10625,-0.00010053219385245764,0.06924123565355937,0.631012499332428,0.0014814815173546474,4.308369398117065
255,16,460,229,13.465625000000001,17.85625,9.075,0.28125,6.0,0.0,0.25,1.96875,4.05,-0.00014298381526186196,0.04182961334784826,0.6084954341252645,0.0014556040987372398,4.594858884811401
256,16,488,270,14.7875,16.275000000000002,13.3,0.28125,7.125,0.0,0.25,1.96875,4.1625,0.04056403320282698,0.05319303087890148,0.6141189088424047,0.017113095770279568,4.895583868026733
257,16,458,240,14.559375000000001,14.0875,15.03125,0.28125,6.5625,0.1875,0.375,1.96875,4.10625,-0.00027579464464603615,0.04591497158010801,0.6019820968310038,0.0,4.04900050163269
258,16,470,273,14.36875,13.1625,15.575000000000001,0.28125,5.8125,0.0,0.375,1.96875,4.1343749999999995,-0.06531501188874245,0.03215981305887302,0.5053349832693735,0.001953125,3.575000524520874
259,16,461,251,13.353125,15.418750000000001,11.2875,0.28125,5.0,0.1875,0.125,1.96875,4.021875,-0.0019822554518427182,0.031728990375995636,0.5480779806772867,0.0,3.8609983921051025
260,16,477,229,15.665625,14.9875,16.34375,0.34375,6.75,0.0,0.25,2.40625,4.106249999999999,-0.0006906080384722438,0.03151037978629271,0.5647749702135721,0.0,4.581000089645386
261,16,402,216,15.450000000000001,14.80625,16.09375,0.40625,5.125,0.0,0.125,2.84375,4.190625,-0.001080756542778764,0.02906281438966592,0.5341492692629496,0.0,3.6160011291503906
262,16,447,239,15.21875,17.41875,13.01875,0.3125,6.25,0.0,0.25,2.1875,4.303125,-0.0009341986498873448,0.04532227665185928,0.5593399604161581,0.0013947001037498314,4.480998992919922
263,16,474,262,15.15625,16.587500000000002,13.725,0.375,7.0,0.0,0.25,2.625,3.9375,-0.13883248887335262,0.06863652169704437,0.5802909235159556,0.0013020833333333333,3.586998462677002
264,16,440,223,13.428125,13.49375,13.3625,0.21875,6.1875,0.0,0.25,1.53125,4.106249999999999,-0.0010764195986775842,0.030381641661127407,0.5347121953964233,0.0,3.964939832687378
265,16,444,224,14.309375000000001,14.668750000000001,13.95,0.28125,5.6875,0.0,0.375,1.96875,4.1625,-0.002205730959152182,0.04129531607031822,0.6192283829053243,0.0,3.9659996032714844
266,16,494,265,16.45,15.606250000000001,17.29375,0.3125,8.4375,0.0,0.0,2.1875,3.88125,0.05455944982046882,0.023148951741556328,0.6086602956056595,0.005208333333333333,4.434513568878174
267,16,507,285,15.1,16.712500000000002,13.4875,0.28125,7.8125,0.1875,0.0,1.96875,4.190625,-0.02779931512971719,0.02817699344207843,0.5410638848940531,0.0013020833333333333,4.258998155593872
268,16,448,231,15.08125,14.8125,15.35,0.3125,6.375,0.1875,0.0,2.1875,4.275,-0.0014722242554607117,0.025188030675053596,0.5564988652865092,0.0,3.9509999752044678
269,16,475,244,14.153125000000001,14.03125,14.275,0.25,5.875,0.1875,0.25,1.75,4.078125,-0.0012086501588048175,0.034347777565320335,0.6580879290898641,0.0,4.264001369476318
270,16,351,157,12.265625,9.9875,14.543750000000001,0.375,2.875,0.0,0.0,2.625,3.909375,-0.0013266483024197602,0.04105860988299052,0.5963262319564819,0.0,3.073997735977173
271,16,503,284,14.63125,15.606250000000001,13.65625,0.1875,7.125,0.5625,0.0,1.3125,3.7968749999999996,-0.022997375422467787,0.03743380929032961,0.6829763452212015,0.00725446455180645,3.886167526245117
272,16,461,252,15.69375,17.087500000000002,14.3,0.375,7.1875,0.0,0.375,2.625,4.1343749999999995,-0.0027363046304021608,0.050161985059579216,0.6185285250345866,0.003968254042168458,3.797325611114502
273,16,449,217,14.975,17.55,12.4,0.40625,5.9375,0.1875,0.125,2.84375,4.246875,-1.759537082228017e-05,0.049165286123752594,0.637374480565389,0.0,4.965500116348267
274,16,533,319,13.915625,15.075,12.75625,0.125,7.9375,0.0,0.125,0.875,3.9375,0.016400145832449198,0.020831508096307516,0.5928280254205068,0.0059420472631851835,4.522857189178467
275,16,489,285,13.95625,14.525,13.387500000000001,0.1875,6.5625,0.375,0.125,1.3125,3.909375,0.00906225573271513,0.031234182106951874,0.6314181983470917,0.001953125,4.156294345855713
276,16,477,238,13.484375,14.8375,12.13125,0.34375,5.8125,0.1875,0.0,2.40625,4.021875,-0.0008103311965458696,0.08742995808521907,0.6462391018867493,0.0,4.289469003677368
277,16,421,217,14.134375,14.75625,13.512500000000001,0.3125,5.9375,0.0,0.0,2.1875,4.1625,-0.0010925112217066157,0.03959002842505773,0.6625659068425497,0.0,4.322696685791016
278,16,473,256,13.734375,13.15,14.31875,0.3125,6.0625,0.1875,0.0,2.1875,3.88125,-0.0008287088324626287,0.04321266586581866,0.6072296301523844,0.0,4.573001384735107
279,16,509,286,15.4375,14.05,16.825,0.28125,8.0,0.0,0.25,1.96875,3.9937499999999995,0.009394052904099226,0.08561012583474319,0.6403778592745463,0.00685763917863369,4.5159971714019775
280,16,457,255,14.134375,14.756250000000001,13.512500000000001,0.3125,6.5,0.0,0.0,2.1875,3.965625,-0.0008026893071836719,0.04893478751182556,0.6097583174705505,0.0,4.321120023727417
281,16,513,281,14.86875,15.043750000000001,14.69375,0.34375,6.6875,0.0,0.0,2.40625,3.88125,0.014215497920910517,0.052456896752119064,0.6974964837233225,0.016588541368643444,4.626532793045044
282,16,455,227,17.390625,18.825,15.95625,0.4375,7.3125,0.0,0.0,3.0625,4.134375,-0.000703151011377893,0.030400635674595833,0.6013005574544271,0.0014684287210305531,4.838931560516357
283,16,504,289,15.134375,14.950000000000001,15.31875,0.25,7.25,0.1875,0.375,1.75,3.9093749999999994,0.053204827941954136,0.06291421440740426,0.6151895821094513,0.0,4.29937219619751
284,16,405,224,13.5625,14.56875,12.55625,0.3125,5.75,0.0,0.125,2.1875,4.134375,-0.0020214624237269163,0.0629884476463,0.5965962807337443,0.0,3.3459765911102295
285,16,442,232,12.071875,10.39375,13.75,0.21875,4.625,0.1875,0.125,1.53125,4.1625,4.9340312540261756e-05,0.06423793484767278,0.6253528197606405,0.0,4.105001211166382
286,16,509,286,13.603125,13.55,13.65625,0.21875,6.1875,0.0,0.25,1.53125,4.078125,-0.0805184453104933,0.04029170672098795,0.5931703249613444,0.01566840335726738,3.9359986782073975
287,16,470,258,13.225,14.543750000000001,11.90625,0.28125,6.0625,0.1875,0.0,1.96875,3.6843749999999993,0.08094456822921832,0.022777728581180174,0.6442073782285055,0.0,4.221999645233154
288,16,485,275,13.778125000000001,14.95625,12.6,0.28125,6.0,0.0,0.125,1.96875,4.1625,-0.005628790861616532,0.03983537449191014,0.5723269879817963,0.0,4.197999477386475
289,16,455,242,17.556250000000002,17.325,17.7875,0.46875,7.875,0.1875,0.125,3.28125,4.10625,-0.0019085034843504545,0.08490914603074391,0.5750221411387125,0.0013774104105929534,3.9960007667541504
290,16,452,246,13.853125,13.25625,14.450000000000001,0.34375,5.9375,0.0,0.0,2.40625,3.7968749999999996,-0.0003284634206745333,0.03617914021015167,0.595535139242808,0.0,4.293999433517456
291,16,476,250,14.340625000000001,13.8375,14.84375,0.28125,6.25,0.1875,0.125,1.96875,3.76875,-0.0008951133006872928,0.028696289286017418,0.5833122730255127,0.0,4.860999584197998
292,16,476,242,15.96875,15.46875,16.46875,0.34375,7.25,0.0,0.125,2.40625,3.909375,-0.0015233574087473538,0.04436787590384483,0.5908366839090983,0.0,4.007001161575317
