iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,7,9,0,2504,1638,-0.010023,0.073987,0.861075,0.0340,0.000000,11.10,,
66,16,8,8,0,2321,1483,-0.001877,0.077259,0.916646,0.0283,0.000000,10.22,,
67,16,8,8,0,2630,2152,0.003254,0.066048,0.896826,0.0407,0.000000,11.93,,
68,16,9,7,0,2203,1615,0.008510,0.052983,0.876049,0.0120,0.000000,10.08,,
69,16,6,10,0,2656,1952,-0.000314,0.070281,0.843648,0.0243,0.000000,11.98,,
70,16,5,11,0,2396,1745,-0.004234,0.057478,0.884865,0.0157,0.000000,10.74,0.8500,20
71,16,6,10,0,2964,2211,-0.005127,0.053590,0.860250,0.0228,0.000000,13.14,,
72,16,6,10,0,2396,1953,-0.003361,0.083876,0.887816,0.0309,0.000001,9.39,,
73,16,11,5,0,2162,1481,-0.002208,0.069188,0.852926,0.0302,0.000000,7.97,,
74,16,5,11,0,1791,1584,-0.006975,0.109703,0.846593,0.0060,0.000000,6.88,,
75,16,10,6,0,2248,1719,-0.005014,0.077722,0.896274,0.0379,0.000001,8.40,,
76,16,9,7,0,2389,1775,-0.003307,0.082095,0.852494,0.0326,0.000001,9.18,,
77,16,4,12,0,2684,2249,-0.005442,0.073792,0.927694,0.0370,0.000001,10.77,,
78,16,10,6,0,2650,2104,-0.000355,0.077350,0.887582,0.0279,0.000019,10.70,,
79,16,9,7,0,2643,1991,-0.000799,0.073318,0.884616,0.0133,0.000000,10.21,,
80,16,12,4,0,2440,1797,-0.086006,0.101063,0.901650,0.0233,0.000000,8.94,1.0000,20
81,16,9,7,0,2380,1789,-0.002074,0.067240,0.891571,0.0158,0.000000,8.79,,
82,16,7,9,0,2420,1663,-0.003105,0.077333,0.867626,0.0138,0.000000,8.76,,
83,16,6,10,0,2362,2202,-0.002511,0.092106,0.854881,0.0367,0.000000,7.75,,
84,16,7,9,0,2393,2026,-0.004862,0.068377,0.851341,0.0312,0.000000,7.18,,
85,16,12,4,0,2779,2067,0.002220,0.078701,0.831601,0.0283,0.000000,7.94,,
