iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
66,16,9,7,0,2853,1692,-0.002496,0.070113,0.953982,0.0156,0.000008,0.86,,
67,16,10,6,0,2448,1897,-0.006975,0.086454,0.971461,0.0406,0.000013,0.97,,
68,16,8,8,0,1952,1280,-0.004474,0.079756,0.960733,0.0091,0.000002,0.68,,
69,16,7,9,0,2751,1832,-0.010135,0.074091,0.937555,0.0264,0.000005,0.89,,
70,16,7,8,1,2435,1635,-0.008516,0.066498,0.905938,0.0220,0.000003,0.83,,
71,16,7,8,1,2316,1710,-0.002868,0.075243,0.956242,0.0162,0.000004,0.83,,
72,16,7,9,0,2328,1853,-0.001967,0.066319,0.912973,0.0279,0.000003,0.82,,
73,16,9,7,0,2087,1399,-0.008784,0.067843,0.884046,0.0410,0.000002,0.77,,
74,16,5,11,0,2567,2132,-0.004793,0.070927,0.921114,0.0539,0.000003,0.99,,
75,16,11,5,0,2375,1811,-0.013558,0.072490,0.878547,0.0548,0.000008,0.87,,
76,16,9,7,0,2542,1803,-0.010908,0.085851,0.918423,0.0299,0.000007,0.86,,
77,16,7,9,0,2349,1829,-0.017912,0.078475,0.823496,0.0365,0.000002,0.83,,
78,16,12,4,0,1897,1531,-0.003152,0.077486,0.870114,0.0135,0.000002,0.71,,
79,16,8,8,0,2614,1817,-0.021728,0.068956,0.858138,0.0194,0.000004,0.91,,
80,16,5,11,0,2306,1680,-0.001329,0.096773,0.884285,0.0215,0.000007,0.82,0.9000,20
81,16,7,8,1,2620,1887,-0.005400,0.060478,0.898396,0.0248,0.000011,0.91,,
82,16,7,9,0,2465,1819,0.005441,0.055167,0.950951,0.0153,0.000003,0.93,,
83,16,9,7,0,2017,1788,-0.005992,0.082681,0.939570,0.0364,0.000000,0.78,,
84,16,8,8,0,2389,1926,-0.000675,0.072335,0.931709,0.0336,0.000002,0.92,,
85,16,8,8,0,2344,1708,-0.005545,0.073261,0.896573,0.0225,0.000001,0.90,,
86,16,10,6,0,2439,1815,-0.003186,0.079893,0.917840,0.0401,0.000001,0.85,,
87,16,11,5,0,2555,2097,-0.005610,0.054416,0.930532,0.0432,0.000001,1.00,,
88,16,6,10,0,2846,1902,-0.010667,0.067930,0.864564,0.0478,0.000001,1.15,,
89,16,12,4,0,2674,2086,-0.008755,0.055647,0.901890,0.0388,0.000001,1.05,,
90,16,9,7,0,2794,2164,-0.005651,0.057894,0.822655,0.0142,0.000000,1.06,,
91,16,9,7,0,2762,1857,0.004006,0.063787,0.878659,0.0247,0.000000,0.98,,
92,16,10,6,0,2532,1949,-0.003582,0.063574,0.865122,0.0191,0.000001,0.93,,
93,16,7,9,0,2354,1487,-0.006269,0.047424,0.857592,0.0430,0.000000,0.79,,
94,16,7,9,0,2393,1744,-0.004829,0.063564,0.812098,0.0336,0.000000,1.05,,
95,16,9,7,0,2617,2173,-0.009482,0.057718,0.767076,0.0246,0.000000,0.99,,
96,16,7,8,1,2606,1809,0.003795,0.079515,0.775735,0.0238,0.000000,1.03,,
97,16,8,8,0,2637,1895,-0.004370,0.080244,0.764793,0.0262,0.000000,1.10,,
98,16,6,10,0,2631,1677,0.003119,0.071229,0.753995,0.0208,0.000000,1.02,,
99,16,6,10,0,2523,1968,-0.002877,0.059881,0.794238,0.0241,0.000000,0.99,,
100,16,9,7,0,2542,1736,-0.004194,0.067148,0.771491,0.0338,0.000000,0.94,0.6500,20
101,16,13,3,0,2505,1846,0.003505,0.069916,0.851339,0.0220,0.000000,0.96,,
102,16,10,6,0,2477,1824,-0.023148,0.051171,0.784319,0.0459,0.000001,0.88,,
103,16,8,8,0,2733,2131,-0.000698,0.060785,0.731553,0.0196,0.000001,0.99,,
104,16,10,6,0,2243,1472,-0.002373,0.076862,0.800307,0.0182,0.000001,0.74,,
105,16,10,6,0,2481,1815,0.011589,0.074010,0.752044,0.0352,0.000001,1.14,,
106,16,10,6,0,2401,1433,-0.008094,0.048967,0.808307,0.0195,0.000000,1.00,,
107,16,8,8,0,2479,1840,-0.010415,0.075686,0.788040,0.0256,0.000000,0.98,,
108,16,11,5,0,2943,2082,0.001638,0.075326,0.805489,0.0449,0.000000,1.15,,
109,16,2,14,0,2579,1967,-0.008289,0.073194,0.841763,0.0370,0.000000,0.95,,
110,16,9,7,0,2868,1876,0.004319,0.093155,0.779908,0.0264,0.000001,0.94,,
111,16,11,5,0,2626,2048,-0.004855,0.059503,0.777733,0.0428,0.000000,1.04,,
112,16,8,8,0,2832,1778,-0.003404,0.061526,0.753576,0.0342,0.000000,0.94,,
113,16,10,6,0,2837,1935,-0.007280,0.071839,0.730016,0.0427,0.000000,1.04,,
114,16,8,8,0,2599,2217,-0.006405,0.072472,0.722652,0.0300,0.000000,1.00,,
115,16,7,9,0,2672,1704,-0.003010,0.047318,0.726370,0.0361,0.000000,0.86,,
116,16,10,5,1,2556,1892,-0.008113,0.056595,0.725340,0.0426,0.000000,1.11,,
117,16,5,11,0,2875,1829,-0.010922,0.081443,0.731459,0.0336,0.000000,0.91,,
118,16,7,9,0,2787,2071,-0.009972,0.049200,0.715041,0.0432,0.000000,0.96,,
119,16,9,7,0,3074,2260,-0.004542,0.046080,0.684465,0.0339,0.000000,1.08,,
120,16,7,9,0,2674,1959,-0.000403,0.056279,0.692353,0.0257,0.000000,0.94,0.8000,20
121,16,7,9,0,2672,2018,-0.004712,0.051113,0.695244,0.0273,0.000000,0.97,,
122,16,8,7,1,2913,2327,-0.009415,0.073983,0.716255,0.0436,0.000000,1.12,,
123,16,10,6,0,2642,2074,0.001383,0.056959,0.747822,0.0404,0.000000,0.99,,
124,16,6,9,1,2717,2023,-0.003325,0.059997,0.745207,0.0272,0.000000,0.97,,
125,16,12,4,0,2765,1825,-0.009045,0.059385,0.789980,0.0274,0.000000,0.98,,
126,16,9,7,0,2916,2187,-0.003769,0.057091,0.754641,0.0142,0.000000,1.04,,
127,16,8,8,0,3098,2450,-0.006194,0.055575,0.785201,0.0418,0.000000,1.21,,
128,16,7,9,0,2819,2239,-0.007262,0.050112,0.769029,0.0413,0.000000,1.01,,
129,16,8,8,0,2792,1947,-0.008311,0.060209,0.786163,0.0207,0.000000,1.01,,
130,16,8,7,1,2627,2080,-0.029558,0.048751,0.793183,0.0561,0.000000,0.92,,
131,16,12,4,0,3154,2242,-0.006341,0.047184,0.774774,0.0349,0.000000,1.07,,
132,16,8,8,0,3019,2266,-0.004456,0.044592,0.792144,0.0294,0.000000,1.14,,
133,16,6,9,1,2930,2322,-0.026039,0.047915,0.813988,0.0284,0.000000,1.37,,
134,16,8,8,0,2799,2110,-0.005449,0.057738,0.788357,0.0151,0.000000,0.98,,
135,16,8,8,0,2952,2067,0.008515,0.057465,0.819652,0.0187,0.000000,1.04,,
136,16,11,5,0,2818,1953,-0.006016,0.054535,0.788042,0.0633,0.000000,0.97,,
137,16,7,9,0,3248,2524,-0.004599,0.051601,0.794464,0.0293,0.000000,1.18,,
138,16,11,5,0,3491,2706,-0.005131,0.052551,0.817986,0.0407,0.000001,1.36,,
139,16,9,7,0,2582,1765,-0.007653,0.049726,0.802312,0.0471,0.000000,0.93,,
140,16,8,8,0,2836,1987,-0.008481,0.063844,0.820900,0.0271,0.000000,1.01,0.9500,20
141,16,7,9,0,2882,2231,-0.007906,0.056164,0.814895,0.0529,0.000000,1.08,,
142,16,11,5,0,3008,2392,-0.004391,0.063582,0.841213,0.0663,0.000000,1.09,,
143,16,8,7,1,2912,2270,-0.005198,0.060601,0.797516,0.0533,0.000000,1.11,,
144,16,6,10,0,2568,2169,-0.002758,0.075358,0.796930,0.0397,0.000000,1.02,,
145,16,6,10,0,3171,2377,-0.005150,0.047755,0.846886,0.0315,0.000000,1.15,,
146,16,7,9,0,2528,1785,-0.003022,0.069674,0.830703,0.0497,0.000000,0.90,,
147,16,13,3,0,3041,2436,-0.006713,0.060381,0.897256,0.0261,0.000000,1.15,,
148,16,7,9,0,2565,1757,-0.006062,0.070943,0.836950,0.0537,0.000000,0.82,,
149,16,7,9,0,2517,2020,-0.007108,0.058062,0.864483,0.0299,0.000000,1.05,,
150,16,10,6,0,2438,1737,-0.004763,0.080595,0.833654,0.0491,0.000000,1.03,,
151,16,11,5,0,2757,1871,0.007671,0.092947,0.869157,0.0205,0.000000,0.94,,
152,16,10,6,0,2878,2372,-0.003044,0.049498,0.844692,0.0569,0.000000,1.11,,
153,16,6,10,0,2967,1987,-0.005644,0.078299,0.866745,0.0286,0.000000,1.02,,
154,16,7,9,0,2824,2058,-0.001865,0.062443,0.906147,0.0202,0.000000,1.02,,
155,16,6,10,0,2663,2140,-0.011543,0.083536,0.878034,0.0510,0.000000,1.12,,
156,16,8,8,0,2227,1757,-0.006145,0.069690,0.867684,0.0371,0.000000,0.82,,
157,16,8,8,0,2591,1904,-0.006014,0.070229,0.877972,0.0164,0.000000,0.94,,
158,16,13,3,0,2540,1908,-0.006374,0.055054,0.849381,0.0214,0.000000,0.97,,
159,16,10,6,0,2583,1666,-0.002813,0.077027,0.866321,0.0326,0.000000,0.91,,
