iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
123,2,1,1,0,,,,,,,,
124,2,0,2,0,,,,,,,,
125,2,1,1,0,375,0.008917,0.106590,0.702173,0.0000,0.000000,,
126,2,0,2,0,,,,,,,,
127,2,0,2,0,,,,,,,,
128,2,0,2,0,524,0.089452,0.035225,0.647855,0.0035,0.000000,,
129,2,1,1,0,,,,,,,,
130,2,0,2,0,,,,,,,0.7000,20
131,2,2,0,0,666,0.005168,0.096951,0.722896,0.0004,0.000000,,
132,2,0,2,0,,,,,,,,
133,2,0,2,0,,,,,,,,
134,2,1,1,0,461,-0.007444,0.043515,0.697118,0.0000,0.000000,,
135,2,0,2,0,,,,,,,,
136,2,0,2,0,,,,,,,,
137,2,1,1,0,487,-0.002647,0.060809,0.744408,0.0014,0.000000,,
138,2,1,1,0,,,,,,,,
139,2,0,2,0,,,,,,,,
140,2,1,1,0,404,-0.015338,0.071940,0.737027,0.0024,0.000000,0.6000,20
141,2,0,2,0,,,,,,,,
142,2,0,2,0,,,,,,,,
143,2,0,2,0,496,-0.000072,0.053352,0.613715,0.0007,0.000000,,
144,2,0,2,0,,,,,,,,
145,2,0,2,0,,,,,,,,
146,2,1,1,0,482,-0.002087,0.064385,0.706586,0.0007,0.000000,,
147,2,2,0,0,,,,,,,,
148,2,1,1,0,,,,,,,,
149,2,0,2,0,474,-0.002861,0.108243,0.727516,0.0000,0.000000,,
150,2,0,2,0,,,,,,,0.7500,20
151,2,1,1,0,,,,,,,,
152,2,0,2,0,479,-0.001028,0.056796,0.697423,0.0054,0.000000,,
153,2,1,1,0,,,,,,,,
154,2,1,1,0,,,,,,,,
155,2,0,2,0,589,0.005652,0.052181,0.689682,0.0418,0.000000,,
156,2,2,0,0,,,,,,,,
157,2,2,0,0,,,,,,,,
158,2,0,2,0,615,0.012560,0.070850,0.707966,0.0032,0.000000,,
159,2,0,2,0,,,,,,,,
160,2,1,1,0,,,,,,,0.6500,20
161,2,1,1,0,420,0.003522,0.087706,0.740808,0.0000,0.000000,,
162,2,0,2,0,,,,,,,,
163,2,1,1,0,,,,,,,,
164,2,0,2,0,651,-0.000620,0.031034,0.711253,0.0000,0.000000,,
165,2,0,2,0,,,,,,,,
166,2,0,2,0,,,,,,,,
167,2,0,2,0,580,0.009827,0.020513,0.685123,0.0022,0.000000,,
168,2,0,2,0,,,,,,,,
169,2,0,2,0,,,,,,,,
170,2,0,2,0,532,-0.000828,0.017431,0.701152,0.0026,0.000000,0.6500,20
171,2,1,1,0,,,,,,,,
172,2,1,1,0,,,,,,,,
173,2,1,1,0,588,-0.006779,0.110652,0.678741,0.0041,0.000000,,
174,2,0,2,0,,,,,,,,
175,2,0,2,0,,,,,,,,
176,2,0,2,0,525,0.067463,0.020490,0.792678,0.0026,0.000000,,
177,2,2,0,0,,,,,,,,
178,2,0,2,0,,,,,,,,
179,2,1,1,0,522,0.007173,0.075425,0.669052,0.0065,0.000000,,
180,2,0,2,0,,,,,,,0.7500,20
181,2,1,1,0,,,,,,,,
182,2,0,2,0,500,-0.001593,0.048310,0.824094,0.0000,0.000000,,
183,2,1,1,0,,,,,,,,
184,2,0,2,0,,,,,,,,
185,2,1,1,0,405,0.006345,0.087042,0.775745,0.0040,0.000000,,
186,2,0,2,0,,,,,,,,
187,2,0,2,0,,,,,,,,
188,2,1,1,0,537,-0.018582,0.064422,0.716903,0.0075,0.000000,,
189,2,0,2,0,,,,,,,,
190,2,0,2,0,,,,,,,0.4500,20
191,2,0,2,0,668,-0.007544,0.031457,0.680660,0.0039,0.000000,,
192,2,0,2,0,,,,,,,,
193,2,1,1,0,,,,,,,,
194,2,2,0,0,514,-0.197516,0.065095,0.615549,0.0022,0.000000,,
195,2,1,1,0,,,,,,,,
196,2,0,2,0,,,,,,,,
197,2,0,2,0,665,0.007245,0.035017,0.721009,0.0012,0.000000,,
198,2,0,2,0,,,,,,,,
199,2,0,2,0,,,,,,,,
200,2,0,2,0,551,0.019923,0.042004,0.750925,0.0037,0.000000,0.5000,20
201,2,0,2,0,,,,,,,,
202,2,0,2,0,,,,,,,,
203,2,0,2,0,404,0.003699,0.040458,0.678179,0.0011,0.000000,,
204,2,0,2,0,,,,,,,,
205,2,2,0,0,,,,,,,,
206,2,1,1,0,613,-0.011282,0.116330,0.676613,0.0000,0.000000,,
207,2,0,2,0,,,,,,,,
208,2,1,1,0,,,,,,,,
209,2,1,1,0,393,0.006693,0.054744,0.797844,0.0007,0.000000,,
210,2,0,2,0,,,,,,,0.6500,20
211,2,1,1,0,,,,,,,,
212,2,2,0,0,499,-0.002023,0.105088,0.811742,0.0027,0.000000,,
213,2,1,1,0,,,,,,,,
214,2,0,2,0,,,,,,,,
215,2,0,2,0,689,0.000312,0.063723,0.699608,0.0155,0.000000,,
216,2,1,1,0,,,,,,,,
217,2,1,1,0,,,,,,,,
218,2,0,2,0,664,0.000071,0.076449,0.724804,0.0013,0.000000,,
219,2,0,2,0,,,,,,,,
220,2,2,0,0,,,,,,,0.5000,20
221,2,0,2,0,663,-0.008455,0.072666,0.659322,0.0020,0.000000,,
222,2,0,2,0,,,,,,,,
223,2,1,1,0,,,,,,,,
224,2,0,2,0,508,-0.001928,0.054300,0.712097,0.0007,0.000000,,
225,2,0,2,0,,,,,,,,
226,2,1,1,0,,,,,,,,
227,2,1,1,0,533,0.028363,0.051280,0.594837,0.0009,0.000000,,
228,2,0,2,0,,,,,,,,
229,2,0,2,0,,,,,,,,
230,2,1,1,0,578,-0.024510,0.033616,0.635855,0.0081,0.000000,0.7000,20
231,2,1,1,0,,,,,,,,
232,2,1,1,0,,,,,,,,
233,2,1,1,0,449,0.001476,0.088417,0.652238,0.0073,0.000000,,
234,2,1,1,0,,,,,,,,
235,2,0,2,0,,,,,,,,
236,2,0,2,0,690,0.003471,0.018416,0.694661,0.0060,0.000000,,
237,2,0,2,0,,,,,,,,
238,2,0,2,0,,,,,,,,
239,2,0,2,0,560,-0.015325,0.023971,0.704779,0.0023,0.000000,,
240,2,0,2,0,,,,,,,0.7000,20
241,2,1,1,0,566,-0.001286,0.054484,0.631709,0.0004,0.000000,,
242,2,1,1,0,,,,,,,,
243,2,1,1,0,,,,,,,,
244,2,0,2,0,546,0.014160,0.055459,0.683298,0.0004,0.000000,,
245,2,0,2,0,,,,,,,,
246,2,1,1,0,,,,,,,,
247,2,1,1,0,610,0.013096,0.056634,0.678001,0.0067,0.000000,,
248,2,1,1,0,,,,,,,,
249,2,0,2,0,,,,,,,,
250,2,2,0,0,480,-0.001387,0.062152,0.740294,0.0021,0.000000,0.7000,20
251,2,0,2,0,,,,,,,,
252,2,1,1,0,,,,,,,,
253,2,0,2,0,537,-0.028236,0.038012,0.679862,0.0000,0.000000,,
254,2,1,1,0,,,,,,,,
255,2,0,2,0,,,,,,,,
256,2,2,0,0,579,-0.015234,0.083216,0.677600,0.0124,0.000000,,
257,2,0,2,0,,,,,,,,
258,2,0,2,0,,,,,,,,
259,2,2,0,0,590,-0.011515,0.047605,0.740599,0.0030,0.000000,,
260,2,0,2,0,,,,,,,0.6500,20
261,2,2,0,0,,,,,,,,
262,2,0,2,0,589,0.015398,0.026783,0.811463,0.0030,0.000000,,
263,2,0,2,0,,,,,,,,
264,2,0,2,0,,,,,,,,
