iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,13,3,0,2136,1368,-0.007204,0.075408,0.806225,0.0185,0.000000,4.91,,
66,16,9,7,0,3026,1940,-0.002181,0.076764,0.824504,0.0535,0.000000,7.53,,
67,16,10,6,0,2867,2265,-0.003496,0.065536,0.829666,0.0272,0.000000,7.41,,
68,16,6,10,0,2087,1458,-0.008027,0.071210,0.785659,0.0293,0.000000,5.24,,
69,16,6,10,0,2632,1717,-0.007744,0.093446,0.781477,0.0357,0.000000,6.71,,
70,16,10,6,0,2610,1777,-0.001694,0.073663,0.741636,0.0081,0.000000,6.67,0.5500,20
71,16,10,6,0,2720,2083,0.004243,0.085351,0.705810,0.0244,0.000000,7.03,,
72,16,10,6,0,2885,2178,0.000509,0.065716,0.748752,0.0263,0.000000,7.42,,
73,16,9,7,0,2192,1535,-0.003118,0.065408,0.734977,0.0148,0.000000,5.65,,
74,16,6,10,0,3323,2715,-0.002338,0.095255,0.715628,0.0238,0.000000,7.36,,
75,16,5,11,0,3155,2463,-0.001468,0.062031,0.749445,0.0348,0.000000,7.84,,
76,16,8,8,0,2318,1634,-0.007508,0.056650,0.738228,0.0232,0.000000,4.90,,
77,16,8,8,0,2382,1729,-0.002373,0.094171,0.736311,0.0201,0.000000,5.36,,
78,16,9,7,0,2748,2107,-0.000227,0.066194,0.691364,0.0306,0.000000,6.12,,
79,16,8,8,0,2444,1760,-0.003080,0.091477,0.692618,0.0221,0.000000,5.75,,
80,16,6,10,0,2760,1998,-0.003126,0.076922,0.696155,0.0222,0.000000,6.29,0.8000,20
81,16,6,10,0,2682,2074,0.018672,0.064421,0.648274,0.0161,0.000000,6.36,,
82,16,7,9,0,2667,1843,0.008084,0.079853,0.656735,0.0215,0.000000,5.86,,
83,16,9,7,0,3055,2666,-0.000444,0.051055,0.624386,0.0241,0.000000,7.45,,
84,16,7,9,0,3000,2393,-0.003792,0.059430,0.617478,0.0297,0.000000,5.13,,
85,16,9,7,0,2844,2097,-0.005086,0.070792,0.654270,0.0192,0.000000,4.75,,
86,16,6,10,0,3061,2106,0.012165,0.071295,0.648026,0.0109,0.000000,5.08,,
87,16,4,12,0,2970,2467,0.000047,0.056719,0.642092,0.0238,0.000000,5.23,,
88,16,9,7,0,2709,1879,-0.000318,0.094767,0.655791,0.0187,0.000000,4.62,,
89,16,11,5,0,2872,2024,-0.001109,0.076830,0.665519,0.0175,0.000000,4.90,,
90,16,6,10,0,3032,2244,-0.002396,0.062360,0.677808,0.0289,0.000000,5.14,0.7000,20
91,16,9,7,0,2751,1670,-0.000972,0.063207,0.634141,0.0157,0.000000,4.51,,
92,16,8,8,0,3028,2404,-0.003255,0.066043,0.623607,0.0310,0.000000,5.17,,
93,16,9,7,0,3004,1763,-0.003801,0.063880,0.620471,0.0492,0.000000,4.87,,
94,16,7,9,0,3195,2193,0.002542,0.060405,0.629247,0.0396,0.000000,5.30,,
95,16,9,7,0,2717,2129,0.001351,0.065584,0.631944,0.0322,0.000000,4.83,,
96,16,7,9,0,2815,1950,-0.005585,0.064366,0.638418,0.0412,0.000000,4.56,,
97,16,11,5,0,2993,2060,0.018584,0.060476,0.648396,0.0132,0.000000,5.09,,
98,16,10,6,0,2832,1841,-0.017542,0.060523,0.665145,0.0265,0.000000,4.69,,
99,16,12,4,0,2296,1682,0.000111,0.053047,0.673881,0.0208,0.000000,3.89,,
100,16,6,10,0,2730,1853,-0.008564,0.066026,0.678718,0.0123,0.000000,4.52,0.6500,20
