iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
65,16,7,9,0,2309,1268,-0.002849,0.109020,0.943606,0.0407,0.000000,6.85,,
66,16,11,5,0,1924,1152,0.002531,0.151494,0.980131,0.0073,0.000000,6.16,,
67,16,7,9,0,1873,1298,-0.032606,0.152665,0.939343,0.0343,0.000000,5.98,,
68,16,13,3,0,2071,1286,-0.049114,0.114012,0.911376,0.0228,0.000000,6.13,,
69,16,9,7,0,2236,1378,-0.002998,0.135645,0.850626,0.0270,0.000000,6.71,,
70,16,9,7,0,2267,1470,-0.004705,0.136889,0.903777,0.0178,0.000000,6.84,0.7500,20
71,16,3,13,0,1840,1185,-0.005324,0.135011,0.841734,0.0242,0.000000,5.61,,
72,16,13,3,0,2176,1491,-0.002890,0.122565,0.862134,0.0392,0.000000,6.88,,
73,16,10,6,0,2067,1285,0.002369,0.112808,0.883952,0.0387,0.000000,6.39,,
74,16,10,6,0,2161,1646,-0.008331,0.124582,0.810284,0.0211,0.000000,6.85,,
75,16,8,8,0,1951,1395,-0.001965,0.122635,0.824629,0.0061,0.000000,6.29,,
76,16,8,8,0,2386,1536,-0.002508,0.112225,0.819298,0.0245,0.000000,7.99,,
77,16,9,7,0,1969,1426,-0.004280,0.102980,0.810297,0.0054,0.000000,6.81,,
78,16,9,7,0,1827,1182,-0.000677,0.123560,0.763125,0.0056,0.000000,5.67,,
79,16,10,6,0,2095,1436,-0.000532,0.128226,0.758334,0.0241,0.000000,6.66,,
80,16,8,8,0,2022,1261,-0.004192,0.172659,0.773576,0.0224,0.000000,5.61,0.5500,20
81,16,9,7,0,2340,1526,-0.002391,0.137486,0.751127,0.0134,0.000000,5.76,,
82,16,8,8,0,1770,1161,-0.002610,0.141243,0.777488,0.0107,0.000000,4.43,,
83,16,11,5,0,2263,1803,0.022706,0.110310,0.761069,0.0312,0.000001,5.86,,
84,16,6,10,0,2175,1616,-0.016411,0.106266,0.738103,0.0331,0.000000,5.65,,
85,16,10,6,0,2175,1407,-0.004048,0.122269,0.738420,0.0161,0.000000,5.52,,
86,16,9,7,0,2240,1406,0.000148,0.130608,0.733113,0.0087,0.000000,5.42,,
87,16,7,9,0,2258,1671,-0.002404,0.104913,0.738858,0.0139,0.000000,5.65,,
88,16,8,8,0,2086,1214,-0.001587,0.143732,0.693114,0.0111,0.000000,5.07,,
89,16,9,7,0,2399,1609,-0.004195,0.126951,0.715681,0.0322,0.000000,6.15,,
90,16,10,6,0,2237,1584,-0.022206,0.124704,0.716903,0.0278,0.000000,5.77,0.6500,20
91,16,10,6,0,1970,1192,-0.002181,0.121409,0.659659,0.0327,0.000000,4.97,,
92,16,7,9,0,1978,1511,-0.001678,0.139410,0.746470,0.0153,0.000000,5.16,,
93,16,11,5,0,1855,1090,0.007509,0.139782,0.722368,0.0056,0.000000,4.36,,
94,16,7,9,0,2244,1450,-0.003141,0.134372,0.693434,0.0227,0.000000,5.52,,
95,16,6,10,0,1932,1367,0.000639,0.143769,0.650870,0.0112,0.000001,5.11,,
96,16,12,4,0,2099,1279,-0.002217,0.111777,0.646528,0.0154,0.000000,4.24,,
97,16,6,10,0,2111,1401,-0.003599,0.094308,0.667936,0.0353,0.000000,4.61,,
98,16,9,7,0,2034,1205,-0.000136,0.142079,0.632870,0.0125,0.000000,4.44,,
99,16,8,8,0,2265,1547,-0.011614,0.128010,0.616457,0.0177,0.000000,4.96,,
100,16,7,9,0,2137,1360,-0.007140,0.108344,0.628651,0.0325,0.000000,4.42,0.8000,20
