iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
123,2,1,1,0,370,0.022652,0.136756,0.639213,0.0000,0.000000,,
124,2,0,2,0,,,,,,,,
125,2,1,1,0,,,,,,,,
126,2,1,1,0,405,-0.000952,0.115328,0.577091,0.0040,0.000000,,
127,2,0,2,0,,,,,,,,
128,2,1,1,0,,,,,,,,
129,2,1,1,0,445,0.000226,0.104976,0.608774,0.0035,0.000000,,
130,2,0,2,0,,,,,,,0.7000,20
131,2,0,2,0,,,,,,,,
132,2,0,2,0,332,0.021446,0.098157,0.629080,0.0028,0.000000,,
133,2,0,2,0,,,,,,,,
134,2,1,1,0,,,,,,,,
135,2,2,0,0,402,0.002040,0.143129,0.613889,0.0007,0.000000,,
136,2,1,1,0,,,,,,,,
137,2,0,2,0,,,,,,,,
138,2,0,2,0,414,-0.020974,0.090040,0.612577,0.0017,0.000000,,
139,2,1,1,0,,,,,,,,
140,2,1,1,0,,,,,,,0.7500,20
141,2,1,1,0,362,-0.001275,0.104924,0.591527,0.0000,0.000000,,
142,2,0,2,0,,,,,,,,
143,2,0,2,0,,,,,,,,
144,2,2,0,0,359,0.006263,0.120717,0.665511,0.0029,0.000000,,
145,2,1,1,0,,,,,,,,
146,2,0,2,0,,,,,,,,
147,2,1,1,0,365,-0.021319,0.066772,0.618407,0.0041,0.000000,,
148,2,2,0,0,,,,,,,,
149,2,0,2,0,,,,,,,,
150,2,1,1,0,324,-0.011745,0.058110,0.539843,0.0007,0.000000,0.7500,20
151,2,1,1,0,,,,,,,,
152,2,0,2,0,,,,,,,,
153,2,1,1,0,396,0.002297,0.086143,0.541358,0.0025,0.000000,,
154,2,2,0,0,,,,,,,,
155,2,0,2,0,,,,,,,,
156,2,1,1,0,347,-0.010357,0.174278,0.610770,0.0037,0.000000,,
157,2,1,1,0,,,,,,,,
158,2,0,2,0,,,,,,,,
159,2,0,2,0,444,-0.001758,0.061891,0.627851,0.0000,0.000000,,
160,2,0,2,0,,,,,,,0.8000,20
161,2,0,2,0,,,,,,,,
162,2,0,2,0,353,-0.010944,0.020996,0.637378,0.0000,0.000000,,
163,2,0,2,0,,,,,,,,
164,2,1,1,0,,,,,,,,
165,2,0,2,0,383,0.010802,0.086250,0.584633,0.0026,0.000000,,
166,2,1,1,0,,,,,,,,
167,2,1,1,0,,,,,,,,
168,2,1,1,0,383,0.016095,0.164930,0.587318,0.0000,0.000000,,
169,2,1,1,0,,,,,,,,
170,2,0,2,0,,,,,,,0.6500,20
171,2,1,1,0,386,0.010890,0.098134,0.597911,0.0032,0.000000,,
172,2,0,2,0,,,,,,,,
173,2,1,1,0,,,,,,,,
174,2,0,2,0,360,-0.010267,0.048828,0.616299,0.0039,0.000000,,
175,2,0,2,0,,,,,,,,
176,2,0,2,0,,,,,,,,
